,189,189,189,189,189,189,189,189
,stock_only,random_crypto,correlation_crypto,random_subclusters_crypto,correlation_subclusters_crypto,subcluster_0_crypto,subcluster_1_crypto,subcluster_2_crypto
annualised_return,0.14222950312810473,0.11504089816595278,0.24166512490175812,0.11603491672942884,0.18769470268219396,0.12143043812991426,0.11434712960779747,0.11241335042490204
mean_period_return,0.10113637308527575,0.07822105439288024,0.1678609073428538,0.07917451335527019,0.13084224276516893,0.08346937380285618,0.07818539091178717,0.07588720786679526
sharpe_annualized,0.6555676099483273,0.35713724303173033,0.8819885011331156,0.3662700701306667,0.7102459804837186,0.3980217230668279,0.36500681065945884,0.3330326733555143
sharpe_period,0.5276449882980533,0.26674177319944203,0.6972006098354909,0.27512051351286776,0.561104619836424,0.3030541693962405,0.2749072279596454,0.24520127053088056
period_VaR,12.79205214657601,22.62872802515154,18.10696178980769,22.090409100542356,18.194775466427295,21.141744957683738,21.830218819466502,23.501746255824113
period_CVaR,17.533578908557804,28.459403115101434,24.652311045070913,27.89897629174261,24.265380334155243,26.89272934938276,27.603638451480045,29.44954640069268
annualized_VaR,14.770989500626778,26.129404433480136,20.90811852710348,25.50780728141417,21.009517026773196,24.41238428491424,25.207365423774842,27.137479054452655
annualized_CVaR,20.246033005426785,32.86208809895978,28.466036836036153,32.21496294430516,28.019247735826358,31.053049058219766,31.873936181150217,34.00540708390457
annualized_volatility,0.15800628611631903,0.21927507345000544,0.2337069561239814,0.21579221649169927,0.21424716471410038,0.2108478171317111,0.21287535434376487,0.22517756113691179
