,189,189,189,189,189,189,189,189
,stock_only,random_crypto,correlation_crypto,random_subclusters_crypto,correlation_subclusters_crypto,subcluster_0_crypto,subcluster_1_crypto,subcluster_2_crypto
annualised_return,0.14434695760437977,0.13325172237677538,0.2015293265916659,0.13316797307444633,0.17128902214172279,0.1352848837336158,0.13212577693750255,0.13264505329894755
mean_period_return,0.10358243683612227,0.09404482634122073,0.14272627353005019,0.09408744291989928,0.12167788301852821,0.0957938918457706,0.0934305368158472,0.09340302708542125
sharpe_annualized,0.7678428723358741,0.5444361785895626,0.9030127920509626,0.550630875532746,0.7848437518978573,0.5735857376961451,0.5498776922978101,0.5278934880441017
sharpe_period,0.6259497552032284,0.4322104359086975,0.7282196234223762,0.4378079237809417,0.6332923221902685,0.4577822356793478,0.4376083938247783,0.41752266471502275
period_VaR,9.83684223926894,15.298517018494392,12.576617259385017,15.022178763501916,12.606443788670818,14.486232743927168,14.857005477489798,15.820777740654085
period_CVaR,14.130359823008853,20.32540168387515,18.013926806568005,19.99453831157098,17.67443410890682,19.406562655378387,19.78518979277872,20.912077664036424
annualized_VaR,11.358607029635603,17.665205837659617,14.522226720401664,17.34611790584502,14.556667429825964,16.727260748499845,17.155392223560956,18.26826057471175
annualized_CVaR,16.316334095120865,23.469752267145175,20.800690981868506,23.08770415301558,20.40867858110331,22.408768346256096,22.845969305657256,24.14718733729158
annualized_volatility,0.13733000822623434,0.17240936342127125,0.18023203050431913,0.1702383525640138,0.16828165523684513,0.16720038376330892,0.16854216391736493,0.17594793063253436
