,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.07830113637832636,79.09587710313319,kmeans,geometric,3,exponential_average_df,21
1,5,0.04216452637766096,77.54809372150447,kmeans,geometric,3,exponential_average_df,21
2,6,0.04995234479351143,75.94083412187102,kmeans,geometric,3,exponential_average_df,21
