,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.0373373011302597,126.823499657954,kmeans,geometric,3,exponential_average_df,5
1,5,0.04011218734823636,123.88379056714545,kmeans,geometric,3,exponential_average_df,5
2,6,0.05648999013056562,120.40044652819577,kmeans,geometric,3,exponential_average_df,5
