,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.10496663525917226,0.0797074280247632,kshape,arithmetic,3,moving_average,10
1,5,0.11637097046942736,0.07265069747003125,kshape,arithmetic,3,moving_average,10
2,6,0.07788578789053487,0.06790566674670229,kshape,arithmetic,3,moving_average,10
3,7,0.1210028690966415,0.06236540083140318,kshape,arithmetic,3,moving_average,10
