,clusters,silhouette_score,method,linkage,return_mode,n_init,smoothing,window_size/span
0,4,0.22683813068092365,ahc,single,arithmetic,3,moving_average,3
1,5,0.08895603538999536,ahc,single,arithmetic,3,moving_average,3
2,6,0.06936240932549906,ahc,single,arithmetic,3,moving_average,3
3,4,0.3135998129873489,ahc,average,arithmetic,3,moving_average,3
4,5,0.2788810425044107,ahc,average,arithmetic,3,moving_average,3
5,6,0.2736440753990141,ahc,average,arithmetic,3,moving_average,3
6,4,0.3135998129873489,ahc,complete,arithmetic,3,moving_average,3
7,5,0.2818977684052491,ahc,complete,arithmetic,3,moving_average,3
8,6,0.1304259851743207,ahc,complete,arithmetic,3,moving_average,3
