,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.03010068373168158,0.07398304366932788,kshape,arithmetic,3,moving_average,60
1,5,0.04067848801077706,0.06312280523526975,kshape,arithmetic,3,moving_average,60
2,6,0.0871795195995517,0.051515458902086586,kshape,arithmetic,3,moving_average,60
3,7,0.08248110769456218,0.05090115640981877,kshape,arithmetic,3,moving_average,60
