,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.03901011221878021,107.1802066113583,kmeans,arithmetic,3,moving_average_df,5
1,5,0.05505803959573399,101.8444898896867,kmeans,arithmetic,3,moving_average_df,5
2,6,0.04439402981530123,99.55794083098337,kmeans,arithmetic,3,moving_average_df,5
