,clusters,silhouette_score,method,linkage,return_mode,n_init,smoothing,window_size/span
0,4,0.4987192506155262,ahc,single,arithmetic,3,moving_average,60
1,5,0.32381980921629905,ahc,single,arithmetic,3,moving_average,60
2,6,0.3237996927778752,ahc,single,arithmetic,3,moving_average,60
3,4,0.4987192506155262,ahc,average,arithmetic,3,moving_average,60
4,5,0.32381980921629905,ahc,average,arithmetic,3,moving_average,60
5,6,0.2827197993286856,ahc,average,arithmetic,3,moving_average,60
6,4,0.1578583399123867,ahc,complete,arithmetic,3,moving_average,60
7,5,0.15084431083913677,ahc,complete,arithmetic,3,moving_average,60
8,6,0.1510933729284134,ahc,complete,arithmetic,3,moving_average,60
