,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.05432287399557777,52.202676389001915,kmeans,geometric,3,moving_average_df,30
1,5,0.0711776475210915,47.92115640662217,kmeans,geometric,3,moving_average_df,30
2,6,0.09538855536985816,44.84876163321169,kmeans,geometric,3,moving_average_df,30
