,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.026943548486946006,32.30100965940873,kmeans,arithmetic,3,moving_average,7
1,5,0.048839919988722856,29.399278103261274,kmeans,arithmetic,3,moving_average,7
2,6,0.0442254383952909,28.142148269134367,kmeans,arithmetic,3,moving_average,7
3,7,0.03557682124400475,27.617591265092987,kmeans,arithmetic,3,moving_average,7
