,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.11841635812983171,13.349399752030774,kmeans,arithmetic,3,moving_average,7
1,5,0.1021916570979748,12.542155431091086,kmeans,arithmetic,3,moving_average,7
2,6,0.094977425750227,12.381173510635907,kmeans,arithmetic,3,moving_average,7
3,7,0.06567364639547646,11.36053971185189,kmeans,arithmetic,3,moving_average,7
