,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.1887304270121894,18.499031697011702,kmeans,arithmetic,3,moving_average,30
1,5,0.13218567672148007,16.00146514202866,kmeans,arithmetic,3,moving_average,30
2,6,0.08848052943487335,16.847445347290996,kmeans,arithmetic,3,moving_average,30
3,7,0.12289858242075566,15.577582584081595,kmeans,arithmetic,3,moving_average,30
