,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.15072858501310119,0.06406462099031422,kshape,arithmetic,3,moving_average,30
1,5,0.063105306534401,0.05464405815524126,kshape,arithmetic,3,moving_average,30
2,6,0.09634161481882743,0.05052448452127223,kshape,arithmetic,3,moving_average,30
3,7,0.1063129919722643,0.04300546003977612,kshape,arithmetic,3,moving_average,30
