,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.10483872973861032,53.913404445239756,kmeans,arithmetic,3,moving_average,10
1,5,0.030555077400443872,52.57857898075583,kmeans,arithmetic,3,moving_average,10
2,6,0.037606247786275075,49.37357940442623,kmeans,arithmetic,3,moving_average,10
3,7,0.03317550652795793,47.62965054333051,kmeans,arithmetic,3,moving_average,10
