,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.03460627706335405,25.015484503199765,kmeans,arithmetic,3,moving_average,3
1,5,0.03289599198144711,23.664663771846865,kmeans,arithmetic,3,moving_average,3
2,6,0.057775426809512795,22.976653844741104,kmeans,arithmetic,3,moving_average,3
3,7,0.03382183058270284,22.595480950015446,kmeans,arithmetic,3,moving_average,3
