,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.11125860114554147,0.13283244805007396,kshape,arithmetic,3,moving_average,10
1,5,0.09086364259372738,0.13696663734722933,kshape,arithmetic,3,moving_average,10
2,6,0.10799505612169494,0.11301639158751922,kshape,arithmetic,3,moving_average,10
3,7,0.13689976910764734,0.10370764186915525,kshape,arithmetic,3,moving_average,10
