,clusters,silhouette_score,inertia,method,return_mode,n_init,smoothing,window_size/span
0,4,0.0341748433994535,48.355866097714845,kmeans,arithmetic,3,moving_average,14
1,5,0.055003083568544685,42.885820345662935,kmeans,arithmetic,3,moving_average,14
2,6,0.049012184770380836,40.36482475500178,kmeans,arithmetic,3,moving_average,14
3,7,0.05009680340835198,38.988425580724474,kmeans,arithmetic,3,moving_average,14
