Date,AAPL,ADBE,AMD,AMZN,ASML,AVGO,COST,CRESY,CSCO,ERIC,GOOG,LIN,META,MSFT,NFLX,PEP,TMUS,TSLA,BSAC,CIB,EC,ENIC,HDB,HMC,IBN,IX,KEP,KT,LPL,SHG,SKM,SONY,TAK,TEO,TGS,TLK,TM,TSM,ADMA,APPF,AXSM,CRSP,DJT,ECX,ENPH,FRPT,IESC,LNTH,MDB,OLLI,PRCT,RDNT,RNA,RYTM,SITM,SMMT,TTD,VERX,AI.PA,AIR.PA,BN.PA,BNP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,MC.PA,OR.PA,SAF.PA,SAN.PA,SGO.PA,SU.PA,TTE.PA,02G.F,BPE5.F,C0V.F,CR6A.F,DTG.F,E3B.F,GLY.F,H2Y.F,KM6.F,KO32.F,LPS1.F,OL5.F,PLUN.F,SMZ1.F,VODI.F,WCLA.F,XSP.F,0A7R.L,0HRS.L,0I47.L,0KHP.L,0R08.L,AZN.L,BHP.L,BNC.L,BP.L,CRH.L,HSBA.L,KNM.L,REL.L,RICO.L,RIO.L,SHEL.L,TTE.L,TYT.L,ULVR.L,ABN.AS,AD.AS,ASM.AS,ASML.AS,HEIA.AS,HEIO.AS,INGA.AS,INPST.AS,KPN.AS,MT.AS,NN.AS,PHIA.AS,REN.AS,SHELL.AS,UMG.AS,UNA.AS,WKL.AS,600028.SS,600030.SS,600036.SS,600519.SS,600900.SS,600941.SS,601088.SS,601138.SS,601288.SS,601318.SS,601328.SS,601398.SS,601628.SS,601658.SS,601728.SS,601857.SS,601899.SS,601939.SS,601988.SS,2914.T,4063.T,4519.T,4568.T,6098.T,6758.T,6857.T,6861.T,7203.T,7741.T,7974.T,8001.T,8031.T,8035.T,8058.T,9432.T,9433.T,9434.T,9983.T,9984.T,0386.HK,0728.HK,0857.HK,0883.HK,0939.HK,0941.HK,1088.HK,1211.HK,1288.HK,1398.HK,1658.HK,2318.HK,2628.HK,3328.HK,3968.HK,3988.HK
2/8/2022,172.0423126,511.3099976,128.2299957,161.4134979,632.0726929,55.93280029,499.0093994,4.193988323,50.03864288,11.35890198,138.5567474,285.7115173,219.1471558,296.2668457,403.5299988,156.4256744,122.669075,307.3333435,16.93148041,20.91706467,8.963293076,1.517181516,65.91607666,27.56757545,20.91938782,21.0720005,9.25,13.32999992,8.079999924,32.78623962,26.37999916,21.75499725,15.09000015,4.55601263,4.699999809,25.62809372,184.9756927,116.6744843,1.639999986,120.7799988,30.35000038,61.04000092,84.55999756,9.720000267,144.5,94.06999969,41.72999954,27.45999908,419.4299927,46.25,20.27000046,25.93000031,16.19000053,6.440000057,202.0800018,2.150000095,76.48999786,13.71000004,114.2239609,109.5391846,48.68975449,53.85613251,22.54681969,87.75889587,40.63773727,161.1637573,659.8023071,342.033783,106.0685196,83.37856293,54.29857635,138.9815369,42.55631638,0.223817512,4.042099476,0.00567719,83.5,29.79858017,10.07426357,0.015,0.001956522,0.050071999,0.01,0.002,0.001385251,19.30200005,0.343948483,1.25141263,0.813499987,0.09558621,13.05000019,99.3282547,498.3346252,6.165006638,200.1859131,8277.401367,2235.881592,287.1072998,398.5572205,3747.661377,562.6491699,5853.432129,2265.642822,919.8165283,5604.390137,1993.88147,42.95581818,2048.147705,3872.035889,11.20123577,25.33859634,280.9467163,546.7393799,87.98733521,70.81616211,10.46236801,6.577000141,2.578190088,27.56861877,41.67700958,25.57787323,25.57703781,20.69855309,20.01503372,41.00281525,83.67546844,3.554848194,23.38784599,44.28834152,1687.256104,20.88533592,52.81375504,20.12009048,10.17553425,2.475597382,45.23817444,3.883015871,3.972079039,27.30290794,4.813616753,3.669764519,4.70351553,9.760195732,5.178922653,2.532500267,1967.366821,3537.597412,3919.090576,2293.309814,5645.967285,2465.491699,2228.779297,57439.85547,2078.004395,15000.5459,5277.154297,3413.216064,1328.244507,16949.6875,1189.32019,120.3720627,1787.008057,127.9092255,20706.08203,5177.255859,3.127899647,2.433660984,3.208366632,6.931292057,4.657525063,44.76828384,15.86195469,230.6499023,2.31926918,3.73119092,5.194897652,53.43241882,12.14630795,4.016548157,58.38801193,2.391759872
2/9/2022,173.4691925,521.75,132.8500061,161.1894989,658.0918579,56.9690361,506.3630676,4.320599079,50.89763641,11.49412632,140.7861786,290.9147034,230.9117279,302.7357483,412.8900146,156.3529205,125.2507553,310.6666565,16.99913788,20.71690559,8.969399452,1.533321738,67.97075653,28.40577698,20.99759293,21.20000076,9.340000153,13.56999969,8.380000114,32.73685074,26.44000053,22.08993149,15.02999973,4.538215637,4.650000095,25.89850807,185.9452362,118.381546,1.669999957,124.9899979,32.11000061,65.04000092,83.40000153,9.720000267,161.8899994,96.76000214,40.77999878,27.98999977,441.6700134,47.27999878,21.35000038,26.27000046,17,6.800000191,220.5599976,2.220000029,79.94000244,14.06000042,114.2552948,111.3010559,48.4884491,54.43549728,22.68490219,89.17881775,41.53860855,165.2007446,669.6138306,344.3517151,109.8922119,83.1650238,56.42310715,141.7751465,43.47731018,0.237773776,4.104676247,0.00567719,84.5,30.52581978,10.20486355,0.015,0.001826087,0.051017001,0.01,0.002,0.001421077,20.10000038,0.361646414,1.284835458,0.842000008,0.096551731,13.69999981,93.67152405,506.3388367,6.286836624,200.6410522,8357.337891,2247.883057,287.1072998,409.844635,3819.578125,559.953186,5853.432129,2309.616455,941.3480835,5659.266113,2025.847656,43.47215652,2115.78125,3824.091309,10.17786217,25.72524452,294.2737427,568.2614136,87.93140411,70.77018738,10.48951912,6.979000092,2.616543055,27.81459808,41.96665573,25.50565529,26.03291893,20.98670006,19.96354675,40.42806244,84.76117706,3.530720234,23.33253288,44.21125793,1739.534424,20.98427773,58.09512711,19.70092392,10.2296114,2.467507124,45.27231979,3.867295027,3.963889122,27.29344368,4.805444717,3.772414923,4.660987377,10.16569233,5.146196365,2.524511576,1964.847778,3554.41626,3913.36377,2243.203857,5870.701172,2476.318115,2255.341553,58461.70703,2097.463135,15545.3125,5314.664551,3451.97168,1339.133545,17145.17773,1200.593262,117.9710693,1766.348877,127.6014481,20896.51563,5479.961426,3.142794371,2.504315853,3.200598001,6.980851173,4.672671795,46.08148956,15.3846283,238.6844482,2.326873302,3.754223108,5.250415802,54.51438141,12.24909687,4.046300888,58.90472031,2.399376631
2/10/2022,169.3755035,495.019989,125.7699966,159.0034943,635.3709717,55.10716629,496.4527283,4.368078232,49.61366653,11.24170685,137.9490967,295.4102783,227.0001678,294.1462097,406.269989,153.1065674,122.3659134,301.5166626,16.70313454,20.30480385,8.902234077,1.517181516,66.111763,28.64792633,20.52837372,20.88800049,9.340000153,13.35999966,8.180000305,32.86526871,25.69000053,21.78274345,15.02000046,4.636098862,4.650000095,26.42188644,179.5183868,117.6175995,1.690000057,121.0800018,31.5,61.90000153,82.87999725,9.720000267,154.6399994,95.38999939,42.61999893,27.75,450.6000061,45.88000107,20.88999939,25.05999947,16.39999962,6.349999905,211.3899994,2.200000048,82.13999939,13.69999981,115.9315948,112.0588531,48.03332138,54.31309128,22.57443619,88.97102356,41.23339462,162.2007904,659.895813,337.4906311,112.2527542,82.62226868,57.09784698,142.9454498,43.08734512,0.245010391,4.101293087,0.00567719,85.5,29.77113533,10.36248493,0.016000001,0.001826087,0.050071999,0.01,0.002,0.001421077,19.55200005,0.353958905,1.259185433,0.85799998,0.101379313,13.75,94.32976532,497.8751526,6.377511978,196.1700134,8643.110352,2306.558594,290.7049255,410.2442017,3807.591553,560.8518677,5853.432129,2265.642822,951.3789063,5793.963379,2016.357788,42.97863007,2043.446655,3774.647949,9.751457214,25.63737106,289.6680908,563.7254028,87.74495697,70.40255737,10.24968147,6.903999805,2.622509003,27.49766731,42.20802689,25.41644669,25.56753922,20.91248131,20.08992386,39.90678406,84.49450684,3.578976154,23.35097122,44.28834152,1718.450806,21.38903046,56.86309433,20.63599014,10.2836895,2.491778135,46.24536896,3.914457083,3.98026824,27.861269,4.85447979,3.695427418,4.695009232,10.57118893,5.178922653,2.548478603,1979.542236,3572.169678,3885.683594,2338.5979,5785.932617,2530.450684,2318.123779,59306.69922,2039.992065,15496.67188,5311.919922,3485.31958,1348.022583,17456.74023,1201.186523,118.1502609,1769.635498,127.6453934,20757.72266,5353.996582,3.120452642,2.441511393,3.177292824,6.980851173,4.66509819,44.80807877,16.00882339,235.7449951,2.342081547,3.754223108,5.258347511,55.51311493,12.38614941,4.113243103,59.16306686,2.422228098
2/11/2022,165.9510193,473.9700012,113.1800003,153.2935028,607.6687012,53.43538284,488.0170288,4.344338417,48.73659515,11.1605711,133.4976959,281.9046936,218.5201263,287.006073,391.3099976,153.2974854,121.730278,286.6666565,16.62701797,19.74552345,9.231945992,1.525251627,65.13333893,28.36852264,20.20578384,20.69400024,9.359999657,13.39000034,8.029999733,33.51723862,25.57999992,21.36258507,14.97999954,4.894154072,4.860000134,26.56145477,177.9486237,114.1280289,1.639999986,119.6900024,32.06000137,59.40000153,82,9.739999771,145.6900024,95.48999786,42.61999893,28.46999931,427.1700134,44.93999863,19.96999931,24.35000038,16.03000069,6.130000114,197.4900055,2.119999886,76.30000305,13.30000019,112.5476379,112.2482986,48.47969437,52.95853424,22.42451859,88.50348663,40.08638,156.2749786,640.0857544,337.4443054,112.1942291,83.48532867,56.80606842,138.2265167,43.35284805,0.228056088,4.141883373,0.005710783,85,29.22227478,10.37599659,0.016000001,0.001826087,0.051017001,0.01,0.002,0.001421077,18.5,0.347266853,1.266958117,0.908500016,0.103310347,13.17500019,93.58785248,488.9422913,6.607687473,190.8643036,8503.222656,2252.328125,288.7561951,416.736969,3774.630371,566.3435669,5853.432129,2271.639404,951.3789063,5713.14502,2036.835938,42.99936295,2043.446655,3909.991943,9.730873108,25.65494537,276.5370178,549.6347046,88.09920502,70.63232422,10.1109066,6.546000004,2.648930311,26.58470345,42.44940186,25.48016739,25.81447601,21.22682571,19.65461349,41.5775528,84.22784424,3.619188786,23.68284416,45.18764114,1697.320801,21.35305405,57.3886528,21.04709816,10.211586,2.491778135,47.44887543,3.938038588,3.988457918,29.90543747,4.919859886,3.686872959,4.933161736,10.42973709,5.211648464,2.548478603,1979.542236,3572.169678,3885.683594,2338.5979,5785.932617,2530.450684,2318.123779,59306.69922,2039.992065,15496.67188,5311.919922,3485.31958,1348.022583,17456.74023,1201.186523,118.1502609,1769.635498,127.6453934,20757.72266,5353.996582,3.135347366,2.394408464,3.216135025,7.044571877,4.680244923,44.84786606,16.41271973,228.8862305,2.380102634,3.784932137,5.337658405,57.67705154,12.79730797,4.128118992,60.4548378,2.43746233
2/14/2022,166.1871948,474.0100098,114.2699966,155.1670074,607.3496094,53.91623306,485.0391541,4.42347002,48.08555603,10.95322514,134.6621704,280.7377625,216.6787872,286.9671631,396.5700073,151.5879669,122.7375259,291.9200134,16.66930389,19.93979836,9.097619057,1.468760729,64.51693726,28.5547924,19.17936516,20.37199974,9.289999962,13.30000019,7.989999771,33.05295563,25.21999931,21.22781944,15.06000042,4.787372589,4.869999886,26.38699532,174.4950867,112.9585495,1.629999995,118.7099991,31.20000076,58.61000061,79.94999695,9.739999771,143.9299927,95.47000122,43.68999863,28.44000053,429.9299927,45.24000168,20.01000023,24.70000076,15.96000004,6.130000114,196.6100006,2.029999971,76.51000214,13.64000034,111.3256683,110.1643677,47.92829132,50.38812637,21.75778198,86.61600494,39.65317535,152.2750549,626.0693359,327.3844604,109.463028,82.03504181,55.28334045,134.1304932,42.4235611,0.219940767,4.057320595,0.005643597,85,28.73287392,10.10578728,0.015,0.001826087,0.049127001,0.01,0.002,0.001409135,19.24799919,0.346658468,1.255299091,0.904500008,0.09558621,13.25,91.80904388,482.1732483,6.510037422,189.621109,8374.324219,2237.659424,281.6109924,400.2053223,3645.779053,557.3571777,6405.463379,2237.659668,928.6393433,5709.154297,2003.371582,42.63025284,1972.920776,3805.612305,9.47796917,25.28148079,267.8155823,540.1766968,86.84997559,69.34559631,9.718717575,6.289000034,2.625066042,24.91960907,40.58278275,24.88118362,25.4535656,20.92121124,19.65929604,40.61965561,83.27546692,3.570933819,22.86237526,43.85154343,1714.477905,21.03824425,55.14859009,20.77302742,10.14849663,2.459417105,46.00637817,3.867295027,3.931129456,29.14833832,4.772754669,3.644101858,4.950172901,10.42973709,5.121652126,2.532500267,1971.145752,3505.827881,3774.964355,2294.755371,5681.45166,2459.586182,2233.608643,55828.47266,1974.828125,14937.31445,5283.557617,3458.280762,1360.022949,17282.63086,1203.856567,118.1860962,1745.689819,126.2823257,20115.40039,5144.055176,3.113004923,2.41010952,3.30158782,7.051652431,4.649952412,43.97240448,16.00882339,230.6499023,2.372498512,3.746546268,5.258347511,55.47150803,12.40328121,4.10580492,58.94777298,2.422228098
2/15/2022,170.0348206,479.5,121.4700012,156.510498,634.9163818,56.17042542,492.0864868,4.518427849,49.07114029,11.22367573,135.7823639,288.7626343,219.9633026,292.288208,407.4599915,150.9150391,124.223938,307.4766541,17.05834007,20.0222168,9.030456543,1.492971182,66.85536194,29.54200745,20.00049973,20.71199989,9.180000305,13.64000034,8.180000305,33.59626389,25.53000069,21.49537086,15.18999958,4.805169582,4.929999828,26.88420296,174.8921356,117.4384155,1.669999957,121.0800018,33.75,60.97000122,81.15000153,9.739999771,154.2899933,100.2699966,45.54000092,29.04000092,445.8299866,45.11000061,20.86000061,25.39999962,16.75,6.789999962,217.9900055,2.019999981,80.51999664,14.17000008,113.2056503,112.1535721,48.22587204,51.8406105,22.18780708,87.94936371,40.31775284,157.1638489,648.4957275,333.1792603,112.1747208,83.48532867,56.45045853,138.5474091,42.31570435,0.223765805,4.004891396,0.005509225,88,29.06219292,10.13731194,0.015,0.00176087,0.050071999,0.01,0.002,0.001397193,20.73500061,0.345662951,1.271621704,0.873000026,0.093172416,14.02000046,92.12189484,491.1491394,6.39378643,194.4739532,8857.938477,2202.987549,282.9101257,396.9090271,3701.7146,553.9622803,6434.016602,2273.638184,935.4799805,5633.324219,1981.894409,42.97034073,1972.920776,3830.583252,9.564721107,25.41768265,278.3988647,552.9161377,88.84503174,71.09187317,9.797156334,6.376999855,2.621656895,25.46360588,40.71151352,25.15306282,25.73849487,20.61560249,19.40653038,40.68201828,83.59928131,3.498549461,22.76097488,43.01219559,1734.616699,20.77740288,54.19225693,20.2329464,10.13047028,2.443236828,45.47716904,3.835853815,3.898370504,29.05369949,4.609303951,3.626993179,4.805580139,10.27885342,5.08074379,2.516522646,1941.336792,3363.800781,3780.690918,2293.309814,4973.733887,2403.485352,2223.949707,56585.04297,1949.033691,14883.80957,5253.366699,3419.525146,1317.355225,16867.21289,1175.970337,117.7202148,1746.628784,126.1064377,20325.20508,5036.644043,3.001294613,2.355155706,3.185061455,6.867572784,4.513634682,43.45507813,15.89867306,235.9409332,2.304060936,3.646740198,5.020412445,53.51564789,11.9749918,4.001672268,57.61294556,2.353674412
2/16/2022,169.7986603,477.7000122,117.6900024,158.1004944,642.1224365,55.6523056,490.631073,4.621299744,49.05306625,9.925517082,136.8393555,290.6086731,215.524231,291.947052,398.0799866,151.2242279,124.6444473,307.7966614,17.03296661,20.40488434,9.35406208,1.492971182,66.06283569,29.77484131,19.71701241,20.66799927,9.460000038,13.64999962,8.18999958,33.90249634,25.85000038,21.11088943,15.26000023,4.903052807,5.25,26.91037369,175.7232208,116.5707397,1.639999986,119.0800018,31.61000061,61.97000122,85.16000366,9.75,154.0299988,96.95999908,45.29999924,29.85000038,436.1300049,43.04000092,21.84000015,25.61000061,16.06999969,6.630000114,217.0599976,2.130000114,80.91000366,13.94999981,116.2449265,111.6610031,48.46219254,51.20413208,22.09312057,88.79785919,40.39159775,155.4046173,642.5152588,329.2851563,113.1501541,83.18281555,56.70576859,137.5469971,42.66417694,0.227229029,4.06746769,0.005576411,91.5,29.21312714,10.20486355,0.016000001,0.001891305,0.051961001,0.01,0.002,0.001409135,20.48999977,0.345662951,1.296494484,0.88499999,0.09462069,13.93000031,92.31854248,485.3375549,6.696039677,190.8110199,8908.897461,2245.660889,280.2119446,403.3019104,3701.7146,547.4720459,6538.712891,2259.64624,959.407959,5695.185547,2021.352417,43.15282059,1972.920776,3813.603271,9.532372475,23.60747147,280.5546875,553.8814087,90.42987823,71.64332581,9.760954857,6.18599987,2.635293484,26.2772274,40.71151352,25.30174828,25.67201233,21.07838249,19.284832,40.61073303,82.87548065,3.498549461,22.62269402,43.74019623,1736.387451,20.76840973,54.70919037,20.3054924,10.15750885,2.459417105,45.95515823,3.883015871,3.914749622,29.11048317,4.658339024,3.635547876,4.797074795,10.30714512,5.09710741,2.532500267,1985.420166,3463.780518,3832.23291,2412.311768,5049.631348,2428.090576,2330.197266,56378.70703,1984.331421,15331.29785,5362.239746,3424.031494,1342.244751,17694.99805,1182.200317,119.0819855,1778.556641,126.6780624,20796.45508,5112.807617,3.008741617,2.394408464,3.177292824,6.952532291,4.543927193,44.2509613,16.15569496,242.0158386,2.334477425,3.654417515,5.171104431,55.38828278,11.9749918,4.076053143,58.86165619,2.399376631
2/17/2022,166.1871948,457.7099915,112.3700027,154.6524963,629.1322632,53.95537186,493.1301575,4.629212856,50.42745209,9.294465065,131.6847839,285.9601746,206.735672,283.3981934,386.6700134,151.6334229,121.7987289,292.1166687,16.32255554,20.25771141,9.360168457,1.452620506,64.53650665,29.39299393,19.27711868,20.47200012,9.229999542,13.60999966,7.960000038,33.60614395,25.56999969,20.77198982,15.26000023,4.858560562,5.179999828,26.57889748,172.2512207,112.9491348,1.649999976,113.7699966,30.40999985,58.61000061,85.48999786,9.75,148.3699951,91.01999664,45,29.87999916,409.5599976,41.22999954,22.31999969,24.29000092,15.27000046,7.699999809,197.8800049,2,79.41000366,13.44999981,117.748909,110.1833115,48.52345657,50.60844803,21.45400047,88.46884918,40.92818069,153.9231567,639.244751,330.6295471,111.5504456,83.30738068,56.35927963,138.1698914,42.02530289,0.230020285,4.042320728,0.005542818,90,28.52705002,9.623916626,0.015,0.001956522,0.051017001,0.01,0.002,0.001421077,20.46999931,0.351691335,1.263071775,0.901499987,0.09462069,12.11499977,91.96994781,495.5198364,6.510037422,187.8539886,8910.896484,2224.768555,280.3118591,397.4993591,3643.78125,539.2843628,6338.838867,2239.657959,957.3282471,5575.455078,1967.487671,42.94544601,1972.920776,3795.124268,9.44562149,23.48005104,282.2206116,558.03125,91.79098511,72.83815002,9.599554062,5.933000088,2.62591815,25.58186531,40.77588272,25.33573151,25.55804062,20.82702827,19.05547523,40.47707748,82.81832886,3.498549461,22.4106617,44.07422256,1731.286011,20.90332413,53.3134613,20.40222359,10.13948345,2.459417105,45.79298401,3.87515521,3.914749622,28.79817772,4.674684525,3.609884739,4.848107338,10.62777042,5.113469601,2.540489435,1973.244507,3409.586182,3691.924316,2393.039795,4758.856445,2393.643066,2356.759033,53922.32813,1955.369629,15063.77832,5375.962891,3469.096436,1376.911865,17783.57813,1222.249634,117.8277359,1774.800293,126.8979034,20560.83203,4996.60791,3.045978785,2.378707409,3.200598001,6.959612846,4.543927193,43.37548828,16.2291317,248.4826508,2.342081547,3.677449226,5.194897652,55.42988968,11.75228024,4.083490849,59.67977905,2.384142876
2/18/2022,164.63237,442.5599976,113.8300018,152.6015015,626.6174316,54.04762268,490.8895264,4.565907955,51.72949982,9.069090843,129.8524475,289.6809387,205.1929321,280.6688232,391.2900085,152.5063934,121.241333,285.6600037,16.40712738,20.10464096,9.256370544,1.452620506,65.50514221,29.68170929,19.46285248,20.42000008,9.420000076,13.48999977,7.940000057,33.6160202,25.20000076,20.65703964,15.35000038,4.796271324,5.260000229,26.57017517,174.4950867,112.5247116,1.600000024,113.3700027,29.56999969,58.29000092,84.31999969,9.75,140.3500061,87.83999634,43.36999893,28.85000038,390.1799927,41.95999908,21.78000069,24.02000046,14.93000031,8.050000191,186.9400024,2.029999971,78.05000305,13.19999981,118.0779037,108.9329453,48.90856171,50.52684784,21.24095917,87.42988586,40.06176758,154.6083374,641.3005371,334.4773254,110.6530533,82.77352905,56.39575195,136.6975861,42.03359985,0.2223185,3.997843504,0.005576411,84,28.49046135,9.804055214,0.015,0.001956522,0.051961001,0.01,0.002,0.001433019,19.60199928,0.352133751,1.274730802,0.92049998,0.097517252,11.00800037,91.17262268,491.2975769,6.519338131,186.4810944,8793.990234,2271.442383,274.1659851,391.0058594,3603.827881,543.5779419,6434.016602,2231.66333,950.9255981,5644.300293,1955.099731,42.36067963,1974.729126,3853.057617,9.313288689,23.8007946,280.2607117,550.5033569,91.64182281,72.3326416,9.510557175,5.672999859,2.638702393,25.4872551,40.03567123,25.50565529,25.50105667,20.66827965,18.5022049,41.23894882,82.87548065,3.52267766,22.71487808,44.58810806,1749.645264,20.89433098,54.10609818,20.78915024,10.17553425,2.467507124,46.51850891,3.922317505,3.939319134,28.91174507,4.731891632,3.644101858,4.78856945,10.59004879,5.154378414,2.556467533,1968.206299,3368.472656,3730.10376,2454.708984,4654.374512,2376.910889,2308.464844,53028.21094,1976.638428,14742.75488,5441.835449,3464.5896,1377.800781,17352.88672,1213.349854,118.1144333,1774.330811,127.0298157,20767.40625,5062.031738,3.031084061,2.394408464,3.177292824,6.987931252,4.551500797,43.614254,16.48615265,241.2319794,2.334477425,3.677449226,5.202828884,55.51311493,11.78654385,4.098367214,59.46448517,2.399376631
2/21/2022,164.63237,442.5599976,113.8300018,152.6015015,626.6174316,54.04762268,490.8895264,4.565907955,51.72949982,9.069090843,129.8524475,289.6809387,205.1929321,280.6688232,391.2900085,152.5063934,121.241333,285.6600037,16.40712738,20.10464096,9.256370544,1.452620506,65.50514221,29.68170929,19.46285248,20.42000008,9.420000076,13.48999977,7.940000057,33.6160202,25.20000076,20.65703964,15.35000038,4.796271324,5.260000229,26.57017517,174.4950867,112.5247116,1.600000024,113.3700027,29.56999969,58.29000092,84.31999969,9.75,140.3500061,87.83999634,43.36999893,28.85000038,390.1799927,41.95999908,21.78000069,24.02000046,14.93000031,8.050000191,186.9400024,2.029999971,78.05000305,13.19999981,114.8976135,106.2238388,48.44468307,49.82508469,20.96479607,86.0272522,39.2790451,151.9046783,628.125061,321.21875,108.272995,81.99056244,55.35628128,131.638916,41.43619537,0.231571034,3.903756857,0.005576411,82.5,26.96279907,9.56086731,0.015,0.001956522,0.051017001,0.01,0.002,0.001421077,17.5,0.350585192,1.204776049,0.899999976,0.09510345,11.00800037,91.17262268,491.2975769,6.519338131,186.4810944,9142.710938,2259.884766,275.7649231,388.0089417,3575.859863,545.9743042,6434.016602,2212.674805,942.0332642,5681.216797,1942.31189,42.06622314,1957.15332,3845.566406,9.098614693,23.04507446,272.5192566,531.5870361,88.47212219,70.1727829,9.312954903,5.584000111,2.625066042,24.73985672,38.70812988,25.26776123,25.24461937,20.58449364,18.35616493,41.12310028,81.7897644,3.506592035,22.60425568,44.33116531,1722.111572,20.7324295,54.73503494,21.28892708,10.27467537,2.451327085,46.22829819,3.906596422,3.947508812,28.55212212,4.666512012,3.584222317,4.73753643,10.48631668,5.129833221,2.540489435,1950.57312,3272.230469,3731.05835,2456.63623,4576.506348,2340.494873,2265.000244,51583.85938,1966.682739,14567.65039,5376.87793,3455.577148,1366.689575,16842.77734,1204.746582,119.3328323,1780.904175,129.4481812,20790,5038.59668,3.038531303,2.457212687,3.185061455,7.079971313,4.581793785,44.48972702,16.52287102,241.81987,2.342081547,3.70815897,5.250415802,55.92925644,11.78654385,4.128118992,59.85201263,2.406994104
2/22/2022,161.6998901,438.3999939,115.6500015,150.1974945,619.3049316,53.81186295,480.8452454,4.747910976,50.90667725,9.060073853,128.7924805,280.8143311,201.1320648,280.4641113,377.3800049,153.0883789,120.7817154,273.8433228,16.25489616,20.12229919,9.409014702,1.452620506,65.81822968,29.0390873,19.55083084,20.33799934,9.359999657,13.46000004,7.789999962,33.62590027,25.54000092,20.34984779,15.02000046,4.95644331,5.420000076,26.11658096,171.4201508,110.2612076,1.539999962,111.6999969,28.46999931,55.65999985,92.90000153,9.75,133.0299988,86.83999634,42.52000046,28.95000076,382.4299927,41,21.62000084,23,15.86999989,8.369999886,182.1399994,2.180000067,74.80000305,12.82999992,114.7409515,108.0614929,47.77075195,49.50684357,20.75175285,84.69389343,39.70240402,150.2195129,625.3217773,323.3512573,110.399437,81.89267731,54.92773056,131.8843079,41.39056396,0.227435842,3.927705765,0.005576411,83.5,27.49336243,9.254631042,0.015,0.001891305,0.049127001,0.01,0.0015,0.001421077,18.60000038,0.347930521,1.252967,0.897000015,0.09558621,10.38799953,90.44322205,479.8179016,6.596063614,186.6375885,9004.821289,2259.44043,269.8189087,386.1108398,3563.874268,546.1740112,6414.980957,2237.659668,942.0332642,5678.223145,1952.702026,42.12427902,1957.15332,3788.63208,9.15007782,23.19006729,280.1627502,544.8092651,87.01778412,68.84009552,9.328040123,5.53399992,2.631884336,25.47779465,37.82308578,25.39520454,25.52955055,20.62859535,18.41420364,40.54390335,82.28499603,3.538762808,22.15254021,43.86867142,1658.694946,20.54354286,53.67531586,21.44208527,10.15750885,2.43514657,45.29792404,3.890875816,3.914749622,28.36284256,4.666512012,3.558559895,4.933161736,10.561759,5.088925838,2.532500267,1889.696533,3209.626709,3698.605957,2691.266357,4632.688477,2278.488525,2156.337891,51298.91797,1921.882446,14533.60254,5298.196777,3415.919678,1346.244751,16161.61035,1172.707031,118.6161118,1786.068848,128.7886353,20451.08398,5032.737305,3.023636341,2.441511393,3.239440441,7.122451305,4.498487949,44.01219559,16.48615265,231.237793,2.304060936,3.654417515,5.194897652,53.64048386,11.6152277,4.061176777,58.38801193,2.384142876
2/23/2022,157.5176392,429.4500122,109.7600021,144.8269958,611.0444946,52.6684494,474.2193298,4.621299744,49.2248497,8.843715668,126.9835434,278.4230347,197.519104,273.2019653,367.4599915,151.5788574,118.7574234,254.6799927,16.18723869,20.75222778,9.52502346,1.444550395,64.59520721,28.6572361,19.18914032,20.10000038,9.25,13.31999969,7.840000153,33.20113373,25.12999916,20.0783329,15,4.876357555,5.860000134,26.10785866,169.7580414,109.3086548,1.539999962,107.2900009,27.37999916,53.25,88.5,9.739999771,126.5599976,83.34999847,41.56000137,28.86000061,354.8099976,40.93999863,21.45000076,22.71999931,15.75,8.369999886,173.1699982,2.069999933,74.12000275,12.71000004,116.1352692,107.9288712,49.61751175,48.59292221,20.60972595,83.81942749,39.64333344,150.5713806,622.1446533,318.4836121,109.5800705,82.87140656,54.39887619,130.8838806,41.10015488,0.230795667,3.948234081,0.00581156,83.5,26.89418983,9.367218018,0.015,0.001956522,0.046293002,0.01,0.002,0.00144496,17.74399948,0.345662951,1.252967,0.850499988,0.093655176,10.59500027,91.55697632,485.3151855,6.763463974,184.077774,9000.824219,2251.439453,279.3624573,382.5144653,3460.99292,546.9728394,6414.980957,2243.656006,942.0332642,5555.5,1941.312744,41.92105865,1957.15332,3839.573242,9.200071335,23.29551506,258.5061951,544.6160278,87.42797852,69.16178131,9.239042282,5.272999763,2.606315851,25.21762466,37.49321365,25.61186028,25.55804062,20.48748207,18.50407791,40.99835587,84.47546387,3.482464075,22.35535049,43.53464508,1676.255371,20.50756454,54.35595322,20.56344223,10.22059917,2.43514657,45.14428329,3.859434128,3.906560183,28.23035431,4.609303951,3.575668335,4.822590351,10.29771328,5.031654835,2.524511576,1889.696533,3209.626709,3698.605957,2691.266357,4632.688477,2278.488525,2156.337891,51298.91797,1921.882446,14533.60254,5298.196777,3415.919678,1346.244751,16161.61035,1172.707031,118.6161118,1786.068848,128.7886353,20451.08398,5032.737305,3.016189098,2.472913504,3.200598001,7.094130993,4.498487949,43.69384384,16.04554367,238.4884644,2.296456814,3.639062881,5.17903614,53.39080429,11.6152277,4.076053143,58.38801193,2.376525402
