timestamp,BTCUSDT,ETHUSDT,XRPUSDT,SOLUSDT,DOGEUSDT,ADAUSDT,LINKUSDT,XLMUSDT,AVAXUSDT,SHIBUSDT,DOTUSDT,LTCUSDT,BCHUSDT,UNIUSDT,NEARUSDT,ICPUSDT,ETCUSDT,AAVEUSDT,RNDRUSDT,ATOMUSDT,MATICUSDT,ALGOUSDT,EOSUSDT,MKRUSDT,QNTUSDT,STXUSDT,INJUSDT,GRTUSDT,XTZUSDT,CRVUSDT,SANDUSDT,ZECUSDT,JASMYUSDT,MANAUSDT,AXSUSDT,CHZUSDT,COMPUSDT,1INCHUSDT,SNXUSDT,ROSEUSDT,LPTUSDT
2022-01-01,47722.65,3765.54,0.8507,179.06,0.1732,1.38,20.76,0.2765,114.13,3.415e-05,28.6,150.8,444.8,17.48,15.175,25.62,34.88,266.4,4.8,36.36,2.572,1.7414,3.157,2419.0,179.8,2.285,8.53,0.6645,4.746,6.203,5.97,150.3,0.0862,3.3477,94.1,0.2951,210.4,2.534,5.981,0.44563,41.05
2022-01-02,47286.18,3828.27,0.8586,176.35,0.1745,1.377,21.87,0.2921,113.03,3.401e-05,29.69,151.2,447.7,18.4,14.384,27.31,35.41,265.3,4.572,35.53,2.55,1.6734,3.251,2471.0,187.2,2.398,8.551,0.6765,4.654,6.041,5.9119,153.0,0.0843,3.3381,96.38,0.3116,210.4,2.554,6.237,0.41586,40.7
2022-01-03,46446.1,3765.89,0.8324,170.15,0.1703,1.319,23.72,0.2902,108.11,3.304e-05,30.11,148.5,434.7,18.46,16.485,29.26,34.72,267.2,5.262,39.25,2.432,1.7949,3.195,2391.0,179.0,2.29,8.276,0.6581,4.803,6.518,5.688,150.5,0.0855,3.2509,94.39,0.3004,220.6,2.562,7.173,0.426,41.84
2022-01-04,45832.01,3785.11,0.8228,167.72,0.1684,1.309,23.42,0.2791,103.33,3.243e-05,28.69,146.5,427.1,18.21,16.028,33.79,34.14,252.1,4.813,42.1,2.365,1.6725,3.168,2446.0,179.7,2.342,8.133,0.6787,5.043,6.078,5.4624,147.3,0.0839,3.1755,92.89,0.3025,222.7,2.478,6.593,0.40237,42.8
2022-01-05,43451.13,3540.63,0.7726,154.52,0.159,1.23,25.24,0.2661,97.42,3.038e-05,26.72,135.4,399.4,17.11,15.309,30.64,31.94,230.3,4.278,38.66,2.182,1.5554,2.896,2238.0,166.2,2.238,7.578,0.6301,4.509,5.403,5.005,136.8,0.0767,2.9185,80.22,0.2789,204.3,2.321,6.373,0.38414,42.41
2022-01-06,43082.31,3406.81,0.7791,150.26,0.1599,1.28,25.38,0.2676,95.11,3.075e-05,26.72,135.9,399.8,17.06,15.935,30.59,31.63,221.0,4.172,40.08,2.251,1.5633,2.922,2244.0,178.3,2.19,7.43,0.6364,4.452,5.403,5.2359,137.4,0.0768,3.3912,79.02,0.2813,204.0,2.347,5.953,0.39731,41.85
2022-01-07,41566.48,3199.24,0.7634,136.45,0.155,1.21,25.98,0.2569,86.74,2.901e-05,24.9,131.4,385.7,15.76,15.057,30.23,30.45,211.7,3.686,38.58,2.053,1.4458,2.839,2132.0,177.4,2.095,6.946,0.5935,4.253,5.003,4.8529,139.6,0.0749,3.0575,73.62,0.2641,194.6,2.184,5.402,0.3578,37.11
2022-01-08,41679.74,3080.95,0.7452,142.14,0.1509,1.181,25.32,0.255,83.9,2.772e-05,23.99,129.4,372.9,14.92,13.82,32.92,29.35,212.3,3.58,35.87,1.985,1.385,2.751,2047.0,172.8,2.048,6.854,0.5733,4.005,4.602,4.6154,143.6,0.0731,2.935,70.33,0.2555,188.1,2.127,5.023,0.34321,35.0
2022-01-09,41864.62,3151.97,0.753,140.82,0.1505,1.17,27.54,0.2609,89.33,2.825e-05,24.63,130.9,376.8,15.8,13.519,36.15,29.73,209.5,3.763,34.98,2.114,1.4004,2.793,2122.0,170.5,2.064,6.74,0.5835,4.217,4.503,4.7157,144.1,0.0721,2.9404,71.92,0.261,194.0,2.151,5.094,0.33852,37.06
2022-01-10,41822.49,3082.68,0.7399,135.86,0.1431,1.123,27.98,0.2529,84.36,2.669e-05,23.72,126.5,363.6,15.11,15.474,34.31,28.48,199.9,3.499,37.86,2.071,1.3623,2.702,1987.0,166.5,1.982,6.816,0.5424,4.026,4.317,4.4529,141.3,0.0688,2.8126,68.38,0.251,183.3,2.077,4.87,0.3612,33.36
2022-01-11,42729.29,3239.72,0.7703,140.2,0.1538,1.187,26.59,0.263,89.59,2.763e-05,25.56,131.6,369.8,15.96,18.045,34.43,29.66,213.3,3.475,38.7,2.36,1.446,2.769,2076.0,169.4,2.096,7.147,0.5686,4.168,4.607,4.719,141.3,0.0707,2.927,72.78,0.2638,189.9,2.148,5.086,0.44858,36.85
2022-01-12,43902.66,3371.26,0.7987,151.51,0.1628,1.312,26.75,0.2822,95.94,3.145e-05,27.32,141.9,383.8,16.28,17.573,34.99,31.16,218.5,3.972,40.22,2.398,1.4991,2.886,2168.0,169.0,2.165,7.247,0.5941,4.383,4.904,5.1373,144.5,0.073,3.0845,78.21,0.2777,196.8,2.247,5.436,0.5195,39.15
2022-01-13,42560.11,3240.61,0.768,146.14,0.1717,1.233,24.86,0.2693,89.65,2.966e-05,25.79,136.7,377.5,15.45,19.623,31.38,30.28,209.3,3.547,37.6,2.265,1.3615,2.789,2097.0,165.2,2.046,6.799,0.5708,4.12,5.025,4.8603,143.3,0.0695,2.8985,73.06,0.264,186.7,2.346,5.083,0.49505,35.73
2022-01-14,43059.96,3307.42,0.7732,146.17,0.1832,1.292,25.72,0.2644,90.39,3.078e-05,27.75,144.7,385.6,15.86,20.184,32.51,31.97,223.9,3.53,40.42,2.334,1.3817,2.863,2191.0,165.3,2.088,6.986,0.5793,4.287,5.341,4.9015,142.4,0.0707,2.9584,73.67,0.2667,190.3,2.37,5.215,0.56536,36.25
2022-01-15,43084.29,3326.04,0.7791,147.64,0.1845,1.291,25.17,0.2588,92.98,3.083e-05,27.6,147.7,390.6,16.47,19.283,32.55,32.84,238.4,3.637,39.12,2.346,1.3785,2.909,2212.0,167.4,2.137,7.075,0.5949,4.277,5.276,4.843,144.4,0.0702,2.9878,75.37,0.2668,190.4,2.386,5.274,0.56529,36.16
2022-01-16,43071.66,3346.88,0.7784,147.98,0.1766,1.41,25.5,0.2589,92.24,3.049e-05,27.7,146.4,388.1,17.83,20.142,31.15,32.28,242.5,3.598,43.65,2.332,1.429,2.903,2255.0,167.6,2.131,7.234,0.5889,4.29,5.141,4.9137,141.2,0.0706,3.1165,80.26,0.2695,191.2,2.435,5.381,0.52278,36.32
2022-01-17,42201.62,3209.67,0.7617,139.8,0.1708,1.603,23.79,0.2559,86.67,2.882e-05,25.69,151.2,380.6,16.63,17.692,29.64,30.98,226.6,3.199,39.13,2.219,1.3413,2.833,2094.0,159.8,2.074,6.891,0.5477,4.05,4.78,4.6042,138.9,0.0664,2.9026,76.46,0.2568,181.5,2.242,4.976,0.49739,34.45
2022-01-18,42352.12,3159.85,0.7509,141.22,0.1651,1.458,22.96,0.2541,86.0,2.806e-05,25.15,141.5,381.4,15.98,17.705,29.37,32.66,232.4,3.0,38.24,2.121,1.3169,2.825,2063.0,146.0,2.33,6.651,0.5309,4.112,4.554,4.4654,131.8,0.0649,2.8558,73.81,0.259,180.1,2.189,5.014,0.48197,34.08
2022-01-19,41660.01,3084.02,0.7381,135.25,0.1615,1.337,21.55,0.2454,82.61,2.726e-05,24.05,136.2,368.9,15.11,16.21,26.52,31.3,210.2,2.965,37.02,2.03,1.2655,2.739,1996.0,135.5,2.059,6.215,0.5241,3.878,4.188,4.2174,125.9,0.0717,2.7322,71.81,0.2462,168.1,2.089,4.891,0.45374,32.47
2022-01-20,40680.91,3001.48,0.7199,127.54,0.1553,1.259,20.17,0.2315,79.33,2.644e-05,23.01,129.7,357.5,14.46,15.259,24.98,29.35,198.4,2.829,38.98,1.96,1.1616,2.636,1905.0,132.0,1.92,6.114,0.5004,3.702,3.964,3.9414,118.8,0.0679,2.6316,69.08,0.2344,161.2,2.036,4.793,0.42051,30.2
2022-01-21,36445.31,2568.15,0.6368,112.27,0.1419,1.12,17.42,0.2028,66.06,2.224e-05,19.67,114.5,314.9,12.64,13.224,24.2,25.91,171.0,2.415,34.61,1.699,1.0307,2.37,1801.0,114.3,1.667,5.235,0.4369,3.335,3.308,3.3426,102.3,0.0552,2.2192,58.32,0.1981,139.0,1.842,4.175,0.36746,24.84
2022-01-22,35071.42,2412.18,0.5966,94.54,0.1332,1.071,15.85,0.1924,59.78,2.053e-05,18.27,108.4,291.8,11.15,11.407,20.55,24.2,146.9,2.145,29.24,1.536,0.9514,2.222,1799.0,99.1,1.409,4.301,0.4157,2.958,2.885,3.0016,94.6,0.0505,2.0371,50.17,0.1762,123.0,1.613,3.773,0.30727,23.81
2022-01-23,36244.55,2539.01,0.6283,99.78,0.1418,1.124,16.64,0.2009,64.83,2.246e-05,18.81,112.3,302.5,11.42,11.696,21.28,25.13,158.4,2.25,34.61,1.617,0.989,2.273,1832.0,109.7,1.466,4.408,0.4151,3.079,3.019,3.1233,97.5,0.0518,2.1178,54.72,0.1852,128.4,1.691,3.937,0.35176,24.42
2022-01-24,36660.35,2439.29,0.6118,91.93,0.1373,1.065,15.58,0.1978,63.06,2.12e-05,18.02,109.5,292.3,10.68,10.719,20.72,24.11,152.5,2.275,36.02,1.506,0.9125,2.199,1921.0,103.0,1.357,4.181,0.3929,2.968,2.818,2.9982,94.4,0.0501,2.0815,51.2,0.1753,124.5,1.585,4.221,0.32639,23.44
2022-01-25,36958.32,2458.83,0.618,94.67,0.1427,1.043,15.49,0.1966,68.01,2.101e-05,18.31,107.8,291.6,10.58,12.135,20.05,24.03,151.8,2.301,35.87,1.559,0.9224,2.223,1808.0,103.3,1.356,4.399,0.414,2.92,3.015,3.0406,90.3,0.0497,2.0999,50.81,0.1718,126.6,1.593,4.285,0.3176,23.72
2022-01-26,36809.34,2462.99,0.6193,92.12,0.1431,1.077,15.23,0.1966,65.87,2.11e-05,18.08,106.9,289.1,10.58,11.302,19.81,24.31,146.5,2.496,32.36,1.59,0.9231,2.213,1704.0,97.6,1.376,4.338,0.4045,2.948,2.87,3.0743,89.8,0.0471,2.1615,49.54,0.1726,125.4,1.629,4.624,0.31398,24.01
2022-01-27,37160.1,2424.25,0.6088,89.51,0.1414,1.042,15.22,0.1941,64.7,2.128e-05,18.12,106.9,289.6,10.32,10.541,19.59,24.31,144.5,2.493,30.06,1.589,0.9361,2.224,1766.0,92.9,1.394,4.222,0.4049,2.904,2.785,3.385,88.7,0.0464,2.2532,47.29,0.1753,123.3,1.588,4.567,0.31159,24.38
2022-01-28,37716.56,2544.99,0.6111,91.34,0.1414,1.048,16.15,0.1986,67.01,2.122e-05,18.34,109.4,296.8,10.67,10.769,20.3,25.16,149.0,2.835,29.47,1.673,0.9584,2.309,1871.0,97.1,1.461,4.495,0.4141,3.026,2.917,3.4802,91.2,0.0472,2.2819,46.82,0.1796,122.6,1.647,4.562,0.31066,25.79
2022-01-29,38166.84,2601.43,0.6174,96.13,0.143,1.059,16.23,0.2032,71.89,2.167e-05,18.74,110.8,298.8,11.16,11.048,20.17,25.33,154.0,3.179,29.08,1.696,0.969,2.336,1952.0,97.5,1.514,4.416,0.4103,3.094,2.991,3.8883,96.3,0.0506,2.37,49.5,0.1844,124.0,1.713,5.4,0.32561,27.04
2022-01-30,37881.76,2601.68,0.6013,93.29,0.1391,1.035,17.77,0.1952,67.96,2.11e-05,18.15,108.6,290.0,10.79,10.357,19.23,24.91,148.9,3.077,27.19,1.604,0.9447,2.317,1999.0,94.7,1.492,4.291,0.3995,3.27,3.183,3.8534,93.1,0.047,2.5041,53.36,0.1816,117.8,1.662,5.253,0.3142,26.27
2022-01-31,38466.9,2686.94,0.6174,99.49,0.1415,1.051,17.15,0.1996,69.87,2.142e-05,19.37,109.5,285.0,11.77,11.12,19.8,25.66,157.5,3.493,28.05,1.641,0.9499,2.337,2133.0,97.1,1.494,4.214,0.4086,3.488,3.272,4.0944,94.5,0.046,2.8214,52.38,0.1888,121.8,1.682,5.732,0.32271,27.03
2022-02-01,38694.59,2787.23,0.6284,110.02,0.1423,1.096,16.98,0.2019,73.33,2.168e-05,19.57,115.0,287.7,11.11,11.211,20.16,26.79,163.7,3.74,28.84,1.647,0.9663,2.355,2196.0,104.8,1.489,4.321,0.4387,3.74,3.461,3.977,98.9,0.0445,2.6846,53.41,0.1884,126.0,1.706,5.37,0.32723,26.64
2022-02-02,36896.36,2680.67,0.6006,101.88,0.137,1.027,15.78,0.193,67.79,2.061e-05,18.76,108.3,277.8,10.52,10.863,21.59,26.26,151.2,3.26,26.31,1.538,0.9227,2.276,2141.0,113.4,1.402,4.068,0.4044,3.751,3.107,3.6619,98.3,0.0418,2.5406,49.06,0.1805,119.9,1.631,5.318,0.32797,26.57
2022-02-03,37311.61,2695.46,0.6102,101.77,0.1379,1.061,16.3,0.1951,68.44,2.075e-05,18.92,111.0,281.2,10.41,10.959,20.79,27.92,153.0,3.367,29.67,1.556,0.9357,2.311,2295.0,135.3,1.425,4.134,0.4062,3.838,3.117,3.6876,100.9,0.0395,2.6813,48.42,0.1839,124.8,1.66,5.085,0.33663,25.47
2022-02-04,41574.25,2994.99,0.6555,112.62,0.1478,1.138,17.5,0.209,77.77,2.219e-05,20.48,121.3,306.2,11.18,12.984,22.26,29.69,166.8,3.61,31.1,1.694,0.9973,2.48,2280.0,134.0,1.538,4.48,0.4405,4.011,3.431,4.008,107.1,0.0423,2.8102,51.35,0.2022,135.2,1.764,5.528,0.35573,29.65
2022-02-05,41382.59,3012.65,0.6656,113.75,0.1469,1.125,17.76,0.2131,77.01,2.25e-05,21.33,121.7,320.5,11.25,12.815,22.24,29.42,166.2,3.712,30.73,1.711,1.0015,2.477,2256.0,132.8,1.577,4.441,0.4478,3.933,3.419,4.3396,116.0,0.0405,3.0117,56.77,0.2089,136.2,1.787,5.749,0.34951,29.73
2022-02-06,42380.87,3054.99,0.6825,115.28,0.1539,1.143,18.07,0.2238,78.93,2.849e-05,21.91,127.6,324.7,11.67,13.495,23.36,29.89,173.5,3.573,31.26,1.738,1.0247,2.538,2243.0,135.5,1.676,4.742,0.4729,3.922,3.377,4.643,124.3,0.0408,3.2996,68.2,0.2317,141.0,1.859,5.802,0.3655,31.28
2022-02-07,43839.99,3139.77,0.8314,117.55,0.1653,1.199,18.88,0.2393,83.2,3.256e-05,22.35,137.4,343.1,12.37,13.503,24.02,32.67,182.1,3.643,31.63,2.018,1.07,2.696,2250.0,154.4,1.715,5.121,0.5066,4.144,3.554,4.6731,128.8,0.041,3.2863,68.38,0.2344,149.4,1.94,5.912,0.3825,31.93
2022-02-08,44042.99,3116.69,0.8763,113.45,0.1581,1.176,18.38,0.242,86.34,3.096e-05,21.66,133.7,335.5,11.94,12.778,23.0,32.07,183.9,3.393,30.39,1.941,1.0235,2.631,2206.0,147.7,1.687,4.807,0.4741,4.394,3.419,4.8099,133.1,0.0399,3.4707,66.72,0.2254,146.9,1.859,5.526,0.36492,30.73
2022-02-09,44372.72,3243.94,0.8697,113.93,0.1594,1.195,18.67,0.2387,90.05,3.294e-05,21.94,140.1,345.9,12.32,12.995,23.07,33.79,188.0,3.329,30.93,2.037,1.0363,2.67,2247.0,150.0,1.721,4.916,0.4875,4.441,3.496,4.7138,126.0,0.0405,3.3445,67.61,0.2411,145.0,1.923,5.833,0.37606,33.89
2022-02-10,43495.44,3072.49,0.8253,106.17,0.1514,1.15,17.5,0.2314,91.16,3.083e-05,20.51,134.6,340.7,11.41,11.787,21.57,34.34,175.4,3.075,29.08,1.896,0.9813,2.548,2103.0,139.9,1.619,4.999,0.4611,4.12,3.19,4.3942,124.8,0.0397,3.1366,63.27,0.224,133.2,1.799,5.229,0.344,33.85
2022-02-11,42373.73,2927.54,0.7591,96.53,0.1446,1.079,16.21,0.2154,81.75,2.87e-05,18.98,125.6,320.9,10.64,10.854,19.82,32.69,163.6,2.677,26.57,1.716,0.9161,2.413,2025.0,129.5,1.509,7.368,0.4182,4.307,2.889,4.2033,116.5,0.0364,2.9189,59.03,0.2055,125.5,1.717,4.892,0.31736,29.9
2022-02-12,42217.87,2918.88,0.8223,95.96,0.1444,1.059,15.95,0.2181,81.31,2.914e-05,18.82,126.7,330.5,10.65,10.793,20.04,31.71,162.4,2.694,27.05,1.701,0.9187,2.395,1991.0,133.8,1.515,7.21,0.4189,4.108,2.873,4.2168,117.8,0.0338,2.9092,59.19,0.2062,127.8,1.691,4.894,0.31305,28.54
2022-02-13,42053.66,2871.13,0.8057,92.85,0.148,1.042,15.6,0.2104,77.91,3.013e-05,18.73,125.6,333.6,10.33,10.38,19.75,32.47,158.1,2.566,26.18,1.659,0.8965,2.379,1924.0,122.0,1.445,6.07,0.406,3.847,2.745,4.062,117.0,0.0306,2.819,58.08,0.2009,124.1,1.657,4.461,0.28948,25.85
2022-02-14,42535.94,2929.75,0.8012,96.37,0.1457,1.049,15.9,0.2107,81.86,2.957e-05,18.7,124.6,330.5,10.61,10.554,20.73,31.4,161.0,2.831,27.14,1.656,0.8992,2.37,1937.0,121.2,1.465,6.036,0.404,3.944,2.903,4.0199,120.5,0.0297,2.8409,56.83,0.2045,125.9,1.697,4.579,0.29221,26.45
2022-02-15,44544.86,3183.52,0.8515,105.52,0.1517,1.107,17.34,0.221,92.97,3.124e-05,20.16,131.5,343.2,11.47,11.51,21.77,33.47,172.2,3.249,28.97,1.871,0.969,2.53,2101.0,132.3,1.587,6.221,0.493,4.15,3.177,4.4183,125.9,0.0345,3.3351,63.29,0.2213,136.1,1.798,5.087,0.3182,28.66
2022-02-16,43873.56,3122.3,0.8366,101.86,0.1487,1.082,17.12,0.2187,95.32,3.092e-05,19.76,127.7,334.3,11.22,11.223,22.08,32.24,170.5,3.201,28.5,1.836,0.9779,2.549,2124.0,129.4,1.548,6.049,0.487,4.042,3.168,4.1755,125.3,0.0319,3.2614,63.46,0.2204,136.0,1.8,4.902,0.30845,28.62
2022-02-17,40515.7,2891.87,0.769,93.52,0.1383,1.02,15.59,0.2022,88.24,2.82e-05,18.16,116.3,313.0,10.4,10.445,19.85,29.43,153.0,2.793,28.06,1.661,0.8972,2.327,1972.0,119.2,1.391,5.442,0.4367,3.673,2.907,3.7388,113.6,0.0275,3.0768,56.38,0.2015,122.9,1.659,4.596,0.28781,25.54
2022-02-18,39974.44,2779.48,0.784,89.86,0.1386,0.995,15.19,0.2006,83.67,2.81e-05,17.82,114.9,310.0,10.16,10.275,19.62,28.95,145.5,2.696,26.86,1.593,0.8941,2.295,1900.0,113.6,1.336,5.29,0.4124,3.622,2.805,3.6019,109.0,0.0256,2.9657,55.53,0.1967,121.2,1.582,4.364,0.26824,24.95
2022-02-19,40079.17,2763.63,0.8215,91.27,0.1409,0.996,15.51,0.2041,85.01,2.749e-05,17.84,115.5,311.9,10.03,10.044,20.0,28.69,146.2,2.614,26.68,1.632,0.8994,2.288,1911.0,110.5,1.315,6.697,0.4173,3.6,2.8,3.5002,112.1,0.0251,2.8875,54.83,0.1979,122.4,1.581,4.369,0.26384,25.42
2022-02-20,38386.89,2621.99,0.7769,90.72,0.1366,0.931,14.6,0.1945,77.37,2.547e-05,16.91,110.6,302.6,9.35,9.293,18.7,27.23,137.6,2.463,26.08,1.512,0.8451,2.199,1776.0,107.8,1.23,5.64,0.3915,3.27,2.55,3.1971,107.9,0.0212,2.6947,52.13,0.1863,114.7,1.486,4.063,0.24386,23.7
2022-02-21,37008.16,2568.02,0.7018,82.96,0.1282,0.856,13.51,0.178,70.04,2.405e-05,16.18,102.8,283.2,8.53,8.545,17.77,24.98,128.6,2.361,23.82,1.405,0.7847,2.073,1665.0,106.8,1.11,4.887,0.3571,2.971,2.338,2.9011,100.3,0.0192,2.4827,47.39,0.1686,105.9,1.365,3.729,0.22347,21.87
2022-02-22,38230.33,2636.29,0.7209,86.38,0.1313,0.888,13.99,0.1857,74.42,2.495e-05,16.6,107.4,293.2,8.86,8.965,17.92,26.66,134.7,2.46,24.81,1.462,0.8107,2.167,1814.0,116.0,1.162,5.519,0.3823,3.065,2.394,3.1686,103.0,0.0198,2.6457,51.09,0.1776,112.7,1.422,4.002,0.2299,23.74
2022-02-23,37250.01,2579.71,0.6967,84.59,0.1273,0.866,13.35,0.1818,73.47,2.486e-05,15.97,105.4,288.3,8.74,8.556,17.31,26.54,130.6,2.354,25.18,1.436,0.785,2.104,1739.0,108.6,1.136,5.395,0.3533,2.935,2.285,2.99,97.4,0.0179,2.5542,48.74,0.17,109.1,1.383,3.748,0.22159,22.15
2022-02-24,38327.21,2596.2,0.6963,89.36,0.1241,0.853,13.27,0.1824,76.39,2.384e-05,16.16,104.1,300.6,8.82,8.488,16.6,26.52,125.4,2.34,24.85,1.441,0.7772,2.07,1893.0,108.7,1.114,5.228,0.3616,3.032,2.237,3.0265,102.6,0.017,2.588,48.76,0.164,107.6,1.34,3.934,0.21415,22.32
2022-02-25,39219.17,2768.49,0.7699,92.71,0.1276,0.898,14.36,0.1909,80.98,2.488e-05,17.25,109.2,308.5,9.25,8.935,17.67,27.99,139.5,2.587,27.27,1.551,0.8301,2.147,1990.0,112.5,1.159,5.589,0.3607,3.21,2.359,3.1685,106.8,0.0181,2.7401,51.16,0.1741,112.9,1.451,4.015,0.2265,25.23
2022-02-26,39116.72,2779.47,0.7508,90.23,0.1276,0.887,14.72,0.1928,81.81,2.444e-05,18.03,108.2,315.3,9.05,9.117,17.74,28.89,136.6,2.458,29.88,1.516,0.8592,2.163,1941.0,110.5,1.185,5.55,0.3483,3.427,2.394,3.0997,107.8,0.0178,2.6811,50.4,0.1752,112.6,1.435,3.872,0.22934,24.4
2022-02-27,37699.07,2616.79,0.7215,85.63,0.1229,0.856,13.64,0.181,75.07,2.342e-05,17.5,102.9,304.0,9.77,8.508,17.23,27.36,131.6,2.382,26.77,1.453,0.7978,2.092,1810.0,105.7,1.117,5.206,0.3363,3.114,2.188,2.9,102.6,0.0161,2.5576,47.99,0.1673,107.1,1.384,3.735,0.2136,23.98
2022-02-28,43160.0,2920.95,0.7809,99.68,0.1335,0.962,15.13,0.1975,84.54,2.579e-05,18.94,113.7,339.0,10.53,9.759,20.13,30.49,145.8,2.674,31.36,1.614,0.8681,2.282,1965.0,115.7,1.246,5.635,0.3772,3.535,2.442,3.2101,118.7,0.018,2.8477,54.39,0.1926,121.0,1.504,4.153,0.25713,26.32
2022-03-01,44421.2,2976.33,0.7839,98.66,0.134,0.963,15.35,0.1989,86.89,2.713e-05,18.89,112.5,328.7,10.35,11.808,19.36,30.34,143.3,2.979,31.14,1.621,0.8565,2.265,1965.0,119.4,1.281,5.669,0.3754,3.494,2.545,3.3671,119.0,0.0166,2.8392,57.14,0.1954,125.7,1.521,4.177,0.25963,27.28
2022-03-02,43892.98,2947.3,0.7687,100.68,0.133,0.939,15.28,0.1934,83.36,2.59e-05,18.61,110.3,320.2,10.04,11.085,19.31,29.52,137.7,2.892,32.24,1.637,0.8199,2.213,1995.0,118.1,1.237,5.644,0.3742,3.492,2.645,3.2779,125.8,0.0163,2.7519,55.53,0.197,120.8,1.497,3.972,0.26323,26.57
2022-03-03,42454.0,2833.99,0.7515,95.62,0.1297,0.903,14.89,0.1879,78.5,2.506e-05,18.02,111.7,315.3,9.55,11.035,19.97,30.23,130.0,2.751,34.04,1.586,0.7966,2.155,2039.0,126.9,1.201,5.99,0.3648,3.393,2.506,3.1428,129.1,0.0153,2.6369,53.31,0.1971,117.3,1.437,3.812,0.25039,25.19
2022-03-04,39148.66,2622.1,0.7127,88.32,0.1226,0.844,13.73,0.176,75.79,2.358e-05,16.79,101.0,290.4,8.8,10.428,17.61,27.59,124.2,2.505,30.48,1.478,0.7599,2.003,1796.0,118.5,1.111,5.487,0.3397,3.082,2.252,2.9173,117.0,0.0143,2.4792,49.79,0.1953,108.6,1.348,3.621,0.23739,22.91
2022-03-05,39397.96,2665.15,0.754,89.63,0.125,0.864,14.03,0.1803,76.68,2.462e-05,17.33,104.9,294.2,9.01,10.505,17.67,27.84,124.6,2.618,30.87,1.508,0.7735,2.044,1839.0,121.0,1.132,5.667,0.3468,3.146,2.248,3.0075,116.4,0.014,2.5583,51.89,0.2328,109.7,1.358,3.862,0.2431,23.38
2022-03-06,38420.81,2551.29,0.7251,84.57,0.1207,0.823,13.32,0.1728,72.51,2.352e-05,16.99,101.1,282.0,8.48,10.094,16.62,26.55,116.7,2.53,28.15,1.435,0.7465,1.962,1719.0,110.3,1.076,5.377,0.3291,2.973,2.062,2.8427,107.4,0.0119,2.4169,48.89,0.2075,101.1,1.303,3.553,0.2349,22.08
2022-03-07,37988.0,2491.12,0.7197,81.66,0.1167,0.793,12.68,0.1697,71.69,2.28e-05,16.41,98.4,273.9,8.3,9.658,16.42,26.13,116.8,2.484,28.29,1.411,0.7279,1.92,1739.0,110.6,1.047,5.262,0.3292,2.92,1.978,2.7724,109.6,0.0116,2.3544,46.16,0.1942,101.2,1.272,3.615,0.21716,22.4
2022-03-08,38730.63,2575.97,0.7207,82.32,0.117,0.802,13.08,0.1732,73.0,2.291e-05,16.97,100.7,284.7,8.81,9.731,16.86,26.74,121.6,2.506,27.87,1.447,0.7399,1.971,1749.0,111.1,1.059,5.222,0.3355,3.01,2.035,2.8269,138.5,0.0109,2.3926,46.42,0.1947,104.2,1.297,3.914,0.22258,23.29
2022-03-09,41941.71,2726.98,0.7658,88.06,0.1215,0.849,14.01,0.1887,77.63,2.385e-05,17.86,106.9,307.2,9.21,11.598,17.46,28.05,127.6,2.65,30.05,1.505,0.7671,2.066,1902.0,119.0,1.124,5.342,0.3463,3.174,2.156,2.9619,141.5,0.0137,2.4944,48.65,0.2006,109.9,1.376,4.729,0.23988,25.08
2022-03-10,39422.0,2606.7,0.7361,82.87,0.1169,0.807,13.17,0.1786,73.93,2.26e-05,16.96,102.5,289.4,8.68,11.042,16.6,26.69,119.2,2.506,28.03,1.437,0.7309,1.983,1769.0,116.6,1.499,5.086,0.3257,3.053,2.041,2.8266,157.2,0.0169,2.37,46.77,0.1963,103.3,1.374,4.473,0.22697,24.17
2022-03-11,38729.57,2556.86,0.8029,80.67,0.1155,0.788,13.05,0.1835,71.22,2.205e-05,17.69,104.6,287.7,8.51,10.252,16.0,26.48,116.6,2.382,27.47,1.404,0.7014,1.974,1749.0,113.1,1.355,4.926,0.3191,2.985,1.97,2.775,153.4,0.0142,2.3057,45.9,0.1932,101.2,1.319,4.168,0.21645,22.83
2022-03-12,38807.36,2568.8,0.7857,81.38,0.1147,0.789,13.15,0.185,70.94,2.213e-05,18.14,105.6,290.8,8.46,10.327,16.07,26.3,120.4,2.354,27.22,1.396,0.7052,1.968,1739.0,115.9,1.324,5.014,0.3186,3.024,1.977,2.779,151.7,0.0136,2.3099,46.6,0.2006,101.7,1.332,4.181,0.21756,22.94
2022-03-13,37777.34,2515.65,0.7602,78.73,0.1114,0.786,12.7,0.1763,67.94,2.15e-05,17.22,101.7,279.7,8.19,9.85,15.75,25.36,115.7,2.26,26.24,1.36,0.6807,1.906,1688.0,112.0,1.223,4.995,0.3341,2.905,1.919,2.7136,154.8,0.0127,2.2514,45.19,0.194,99.0,1.309,3.902,0.21319,22.25
2022-03-14,39671.37,2589.41,0.7748,81.22,0.1139,0.802,13.41,0.18,68.97,2.202e-05,17.7,105.6,289.5,8.49,10.13,16.16,25.93,118.4,2.321,26.83,1.379,0.7063,1.968,1795.0,113.3,1.27,5.282,0.3656,2.997,1.952,2.749,149.5,0.0196,2.3052,47.84,0.1952,101.4,1.335,3.965,0.21391,23.42
