timestamp,BTCUSDT,ETHUSDT,XRPUSDT,SOLUSDT,DOGEUSDT,ADAUSDT,LINKUSDT,XLMUSDT,AVAXUSDT,SHIBUSDT,DOTUSDT,LTCUSDT,BCHUSDT,UNIUSDT,NEARUSDT,ICPUSDT,ETCUSDT,AAVEUSDT,RNDRUSDT,ATOMUSDT,MATICUSDT,ALGOUSDT,EOSUSDT,MKRUSDT,QNTUSDT,STXUSDT,INJUSDT,GRTUSDT,XTZUSDT,CRVUSDT,SANDUSDT,ZECUSDT,JASMYUSDT,MANAUSDT,AXSUSDT,CHZUSDT,COMPUSDT,1INCHUSDT,SNXUSDT,ROSEUSDT,LPTUSDT
2024-09-20,63201.05,2561.4,0.5851,146.66,0.10555,0.3522,11.44,0.0961,27.67,1.438e-05,4.34,65.33,335.8,6.828,4.386,8.486,19.0,153.41,,4.527,,0.1329,0.5174,1520.0,76.9,1.745,21.07,0.1611,0.693,0.3067,0.272,31.28,0.02105,0.2969,4.96,0.0573,45.16,0.2787,1.582,0.06663,13.659
2024-09-21,63348.96,2612.4,0.5976,149.41,0.10993,0.3584,11.5,0.098,27.79,1.5e-05,4.462,66.84,345.5,6.904,4.666,8.532,19.37,154.57,,4.722,,0.1364,0.5278,1582.0,75.0,1.759,21.17,0.1663,0.705,0.298,0.2881,31.34,0.0213,0.317,5.123,0.0595,46.86,0.2896,1.617,0.07463,13.754
2024-09-22,63578.76,2581.0,0.5871,144.63,0.10633,0.3517,11.13,0.0961,27.29,1.452e-05,4.311,68.68,342.6,6.636,4.524,8.248,18.9,162.11,,4.593,,0.1322,0.5176,1583.0,73.8,1.73,21.69,0.1604,0.692,0.2962,0.2769,30.19,0.02083,0.3062,4.895,0.0576,47.17,0.276,1.528,0.07167,13.445
2024-09-23,63339.99,2646.97,0.5847,144.79,0.10807,0.3637,11.39,0.0964,27.39,1.448e-05,4.458,66.96,342.0,6.822,5.177,8.708,19.1,171.95,,4.581,,0.1343,0.5229,1633.0,78.1,1.846,22.44,0.1747,0.698,0.2964,0.2777,29.63,0.02239,0.3081,5.046,0.0613,48.93,0.2831,1.597,0.0732,15.02
2024-09-24,64262.7,2653.2,0.5911,152.73,0.10979,0.3878,12.15,0.0968,28.46,1.483e-05,4.635,66.7,348.0,6.925,5.346,9.401,19.42,166.09,,4.817,,0.1384,0.5262,1594.0,77.6,1.961,21.85,0.1873,0.711,0.3062,0.2837,29.36,0.02302,0.3155,5.162,0.0617,49.76,0.2924,1.678,0.07599,14.859
2024-09-25,63152.01,2579.95,0.5831,147.98,0.10849,0.3809,12.11,0.0959,27.28,1.526e-05,4.637,66.55,343.5,6.777,5.144,9.055,19.3,165.06,,4.78,,0.1373,0.5253,1551.0,78.0,1.875,22.48,0.1789,0.707,0.3028,0.2762,28.37,0.02216,0.3097,5.162,0.0665,48.91,0.294,1.658,0.07314,14.55
2024-09-26,65173.99,2632.26,0.5905,155.55,0.11818,0.4014,12.56,0.0979,29.16,1.862e-05,4.814,68.54,351.8,7.357,5.547,9.502,20.31,165.21,,5.007,,0.1437,0.5388,1606.0,79.3,1.989,23.05,0.187,0.74,0.3,0.2905,30.24,0.02315,0.3231,5.327,0.0692,49.3,0.3029,1.697,0.07582,15.034
2024-09-27,65769.95,2694.43,0.5888,157.64,0.12351,0.4017,12.67,0.0994,30.43,2.027e-05,4.882,71.13,358.8,7.617,5.457,9.874,20.83,170.39,,5.14,,0.1441,0.5435,1705.0,78.5,1.99,23.6,0.1885,0.756,0.3188,0.3002,30.43,0.02444,0.3351,5.417,0.0695,49.76,0.3109,1.721,0.07847,15.365
2024-09-28,65858.0,2675.21,0.6138,156.75,0.12806,0.4006,12.95,0.0993,29.28,1.962e-05,4.794,69.95,352.3,7.603,5.561,9.67,20.55,163.93,,5.016,,0.1413,0.5352,1687.0,77.2,1.962,22.85,0.1866,0.742,0.3059,0.292,29.5,0.02397,0.3275,5.399,0.0687,48.31,0.3021,1.695,0.07646,15.005
2024-09-29,65602.01,2657.62,0.6412,158.46,0.12438,0.3975,12.46,0.1017,29.04,1.934e-05,4.767,69.27,352.6,7.454,5.504,9.537,20.43,161.5,,5.026,,0.1411,0.5402,1656.0,76.1,1.964,23.24,0.1884,0.746,0.2996,0.2903,29.08,0.02367,0.3219,5.51,0.0691,47.41,0.2977,1.677,0.08062,14.804
2024-09-30,63327.59,2602.23,0.6114,152.49,0.11421,0.3733,11.85,0.0985,27.71,1.757e-05,4.432,66.82,337.2,7.392,5.288,8.993,19.46,156.73,,4.726,,0.1341,0.5151,1570.0,73.0,1.841,22.89,0.1754,0.705,0.2773,0.2701,27.76,0.02175,0.302,5.05,0.0656,46.18,0.2781,1.579,0.07702,13.822
2024-10-01,60805.78,2447.79,0.5967,145.13,0.10685,0.352,11.01,0.0939,25.82,1.642e-05,4.154,63.41,317.8,6.869,4.839,8.328,18.41,144.81,,4.441,,0.1248,0.4748,1486.0,68.6,1.71,20.7,0.1594,0.659,0.259,0.2492,26.64,0.01986,0.2797,4.695,0.0604,42.65,0.2564,1.412,0.06893,12.243
2024-10-02,60649.28,2364.1,0.5383,140.18,0.10462,0.3432,10.66,0.0905,25.33,1.628e-05,4.102,62.95,316.1,6.671,4.626,7.991,17.94,139.14,,4.433,,0.121,0.4665,1451.0,67.1,1.728,20.19,0.1536,0.644,0.2537,0.2435,25.92,0.0193,0.2739,4.573,0.0591,42.25,0.2513,1.341,0.06905,11.953
2024-10-03,60752.71,2349.8,0.5217,136.82,0.10507,0.3453,10.66,0.0904,24.66,1.608e-05,4.129,63.44,320.3,6.566,4.641,8.024,18.51,143.73,,4.382,,0.1222,0.466,1434.0,68.1,1.828,19.04,0.1541,0.638,0.2593,0.2453,25.64,0.01901,0.2778,4.503,0.0589,42.67,0.2467,1.338,0.06634,11.855
2024-10-04,62086.0,2414.41,0.534,143.24,0.10924,0.3517,11.08,0.0918,26.27,1.739e-05,4.194,64.95,324.8,6.718,4.831,8.361,18.77,151.25,,4.619,,0.126,0.4765,1459.0,70.4,1.879,20.37,0.1597,0.657,0.2588,0.2526,26.81,0.01985,0.2942,4.664,0.0619,44.34,0.2576,1.389,0.07003,12.173
2024-10-05,62058.0,2414.66,0.5294,142.59,0.1094,0.351,11.27,0.092,25.67,1.744e-05,4.139,66.29,321.8,6.829,4.777,8.199,18.55,148.46,,4.628,,0.1258,0.4723,1455.0,68.7,1.803,19.89,0.158,0.664,0.2534,0.252,27.39,0.01953,0.2947,4.605,0.0625,44.23,0.2569,1.388,0.06701,12.271
2024-10-06,62819.91,2440.03,0.5336,146.48,0.11159,0.3575,11.27,0.0923,26.94,1.812e-05,4.191,67.02,324.6,7.079,4.95,8.522,18.76,150.12,,4.649,,0.1269,0.4762,1455.0,69.7,1.84,20.76,0.1643,0.678,0.2601,0.2576,29.27,0.02,0.2957,4.688,0.0638,44.35,0.2629,1.43,0.07078,12.5
2024-10-07,62224.0,2422.71,0.5286,143.96,0.10841,0.3512,11.16,0.0911,26.56,1.743e-05,4.131,64.77,323.7,7.229,5.046,8.053,18.57,146.68,,4.421,,0.1244,0.4715,1403.0,67.4,1.757,20.55,0.1644,0.662,0.2559,0.2542,28.99,0.0192,0.291,4.637,0.0682,44.14,0.26,1.456,0.06833,12.216
2024-10-08,62160.49,2440.89,0.531,143.49,0.10709,0.3448,10.82,0.09,26.34,1.725e-05,4.104,65.69,329.1,7.175,4.894,7.978,18.34,143.15,,4.349,,0.1214,0.4683,1411.0,66.6,1.732,19.51,0.1591,0.655,0.2528,0.2509,29.01,0.01896,0.2857,4.595,0.0661,43.78,0.2531,1.408,0.06726,11.976
2024-10-09,60636.02,2370.47,0.5245,139.33,0.10794,0.3396,10.53,0.0898,25.76,1.69e-05,4.024,64.59,320.6,7.293,4.609,7.823,18.12,139.44,,4.23,,0.1188,0.4567,1351.0,65.8,1.652,19.31,0.1554,0.65,0.2575,0.2454,29.08,0.01844,0.2788,4.45,0.0704,42.99,0.249,1.362,0.06495,11.502
2024-10-10,60326.39,2386.49,0.5305,139.03,0.10603,0.3396,10.56,0.0902,25.86,1.678e-05,4.073,64.32,323.0,8.133,4.594,8.019,18.2,140.7,,4.135,,0.1185,0.463,1354.0,66.0,1.674,19.24,0.1542,0.65,0.2586,0.2476,33.85,0.01865,0.2819,4.454,0.0689,43.48,0.2483,1.418,0.06472,11.567
2024-10-11,62540.0,2439.5,0.5388,145.53,0.11077,0.3517,10.91,0.0918,27.45,1.766e-05,4.171,65.58,327.0,7.891,4.737,8.151,18.59,143.91,,4.278,,0.1214,0.4766,1366.0,66.6,1.743,20.43,0.1627,0.683,0.2587,0.2589,36.32,0.01922,0.2941,4.667,0.07,44.01,0.2588,1.455,0.06911,12.18
2024-10-12,63206.22,2476.4,0.5393,146.4,0.11138,0.3532,11.01,0.092,28.64,1.785e-05,4.205,66.19,329.2,8.124,4.846,8.06,18.77,154.73,,4.347,,0.1218,0.4758,1356.0,66.5,1.757,20.39,0.1665,0.693,0.2603,0.2648,34.55,0.01939,0.2982,4.762,0.0698,44.95,0.2599,1.479,0.07116,12.494
2024-10-13,62870.02,2468.91,0.5321,147.74,0.1114,0.3486,10.75,0.0905,29.06,1.764e-05,4.162,64.8,321.3,7.682,4.704,7.921,18.55,154.64,,4.34,,0.1208,0.4719,1329.0,64.8,1.731,20.33,0.1659,0.687,0.2573,0.2621,35.43,0.01903,0.2956,4.675,0.0751,44.36,0.2569,1.455,0.07069,12.113
2024-10-14,66083.99,2629.79,0.5483,157.59,0.11669,0.3643,11.28,0.0934,29.07,1.87e-05,4.378,66.83,369.6,8.135,5.026,8.335,19.5,162.93,,4.516,,0.1268,0.4935,1399.0,68.1,1.833,21.74,0.1778,0.707,0.2687,0.2769,36.17,0.02067,0.3099,4.898,0.077,45.64,0.2717,1.55,0.0761,12.877
2024-10-15,67074.14,2607.41,0.5417,154.76,0.11748,0.3591,11.45,0.093,28.21,1.824e-05,4.406,70.87,354.7,7.844,5.065,8.124,19.36,156.79,,4.486,,0.1259,0.4885,1325.0,67.2,1.818,21.39,0.1738,0.701,0.2624,0.2703,37.43,0.02014,0.3056,4.846,0.0826,45.04,0.2773,1.5,0.07397,12.672
2024-10-16,67620.01,2611.1,0.5482,154.28,0.12573,0.3521,11.24,0.0956,28.02,1.859e-05,4.314,70.08,365.6,7.571,4.945,7.892,19.38,155.8,,4.437,,0.123,0.4867,1278.0,66.1,1.85,20.89,0.1677,0.692,0.2574,0.2692,36.95,0.0198,0.3062,4.743,0.0763,45.16,0.2704,1.468,0.07205,12.344
2024-10-17,67421.78,2605.8,0.5441,150.5,0.12967,0.3432,11.03,0.095,27.31,1.821e-05,4.193,72.8,369.7,7.347,4.769,7.681,19.04,153.14,,4.305,,0.1199,0.4787,1202.0,64.5,1.864,21.35,0.1639,0.677,0.2593,0.2586,36.14,0.0189,0.2939,4.607,0.0758,44.59,0.262,1.44,0.06913,11.892
2024-10-18,68428.0,2642.17,0.5465,154.94,0.13716,0.3507,11.48,0.0967,28.1,1.879e-05,4.31,73.11,367.3,7.466,4.894,8.01,19.36,159.0,,4.352,,0.1232,0.4837,1205.0,66.4,1.927,22.06,0.1692,0.694,0.2652,0.281,35.82,0.01928,0.3372,4.859,0.0758,45.65,0.2706,1.449,0.07165,12.339
2024-10-19,68378.0,2648.2,0.544,159.79,0.14407,0.3513,11.42,0.0969,28.1,1.903e-05,4.432,74.9,363.3,7.318,4.818,8.034,19.9,158.15,,4.466,,0.1234,0.4904,1214.0,65.7,1.883,22.24,0.1671,0.694,0.2681,0.2808,37.09,0.01926,0.3249,5.105,0.0742,46.01,0.2724,1.457,0.07088,13.18
2024-10-20,69031.99,2746.91,0.5482,167.4,0.14214,0.3649,11.98,0.0972,28.96,1.904e-05,4.579,74.3,369.9,7.76,4.979,8.348,20.2,158.88,,4.694,,0.1304,0.5035,1231.0,67.2,1.926,22.17,0.1792,0.711,0.2759,0.287,36.91,0.01996,0.3293,5.194,0.0743,47.15,0.2912,1.625,0.07553,13.26
2024-10-21,67377.5,2666.7,0.5449,166.17,0.14367,0.3609,11.71,0.0953,27.75,1.836e-05,4.377,70.77,363.6,7.792,4.782,7.97,19.42,153.25,,4.898,,0.1255,0.4902,1183.0,65.2,1.828,21.27,0.1694,0.694,0.2634,0.2764,37.43,0.01979,0.3159,5.289,0.0719,45.36,0.2782,1.523,0.07283,12.608
2024-10-22,67426.0,2622.81,0.5339,167.59,0.1397,0.3645,11.97,0.0953,27.64,1.815e-05,4.322,70.04,357.3,7.998,4.682,7.958,19.07,152.67,,4.786,,0.1244,0.4841,1216.0,64.9,1.814,20.95,0.1675,0.684,0.2596,0.2803,37.95,0.01962,0.3296,5.383,0.0722,44.84,0.2753,1.529,0.0735,12.34
2024-10-23,66668.65,2524.61,0.5258,170.85,0.13997,0.3497,11.32,0.0944,26.75,1.765e-05,4.21,70.04,348.1,7.857,4.652,8.137,18.64,149.61,,4.62,,0.1213,0.4688,1161.0,63.1,1.793,20.16,0.1611,0.662,0.2535,0.2644,37.89,0.01878,0.3109,5.007,0.0691,43.94,0.2646,1.455,0.06958,11.872
2024-10-24,68198.28,2535.82,0.532,177.19,0.14188,0.3465,11.62,0.0967,26.83,1.803e-05,4.206,71.18,367.9,8.042,4.719,8.309,18.87,147.44,,4.85,,0.1222,0.4749,1136.0,63.8,1.811,20.41,0.1639,0.669,0.2502,0.2664,37.2,0.01904,0.3118,4.979,0.0677,44.02,0.2743,1.511,0.06898,11.833
2024-10-25,66698.33,2440.62,0.5022,164.9,0.13161,0.3261,11.13,0.0934,24.93,1.656e-05,3.996,68.84,349.1,7.432,4.172,7.706,18.25,138.1,,4.415,,0.1144,0.4423,1063.0,58.9,1.652,18.2,0.1521,0.626,0.2357,0.2434,35.99,0.01705,0.2846,4.636,0.0616,41.12,0.2479,1.401,0.06384,10.732
2024-10-26,67092.76,2482.51,0.5134,170.88,0.13747,0.3337,11.01,0.0942,25.41,1.701e-05,4.035,68.47,348.0,7.443,4.237,7.739,18.23,142.69,,4.372,,0.1145,0.4446,1102.0,61.7,1.691,18.38,0.1521,0.631,0.2403,0.2479,34.56,0.01715,0.2874,4.653,0.0618,42.02,0.251,1.4,0.06466,10.877
2024-10-27,68021.7,2507.8,0.5168,176.63,0.14426,0.3399,10.99,0.0943,25.77,1.723e-05,4.128,71.06,352.2,7.534,4.308,7.797,18.41,147.94,,4.454,,0.1159,0.4521,1105.0,61.5,1.742,18.99,0.1553,0.639,0.2427,0.2515,38.38,0.0177,0.2919,4.83,0.0619,42.75,0.2573,1.414,0.0645,11.095
2024-10-28,69962.21,2567.48,0.5195,178.29,0.16146,0.3437,11.18,0.0944,26.25,1.823e-05,4.132,70.8,365.3,7.783,4.297,7.815,19.0,151.69,,4.457,,0.1183,0.4569,1117.0,61.2,1.764,19.22,0.1562,0.648,0.2443,0.253,38.32,0.01816,0.2976,4.871,0.0628,43.83,0.2592,1.395,0.06679,11.025
2024-10-29,72736.42,2638.8,0.5284,179.42,0.17586,0.3561,11.8,0.0967,26.88,1.906e-05,4.193,73.98,386.1,7.936,4.438,8.134,19.43,151.49,,4.537,,0.1239,0.4686,1157.0,62.2,1.866,20.3,0.1605,0.678,0.2598,0.26,38.47,0.01913,0.3107,5.049,0.0632,44.77,0.2641,1.497,0.0698,11.324
2024-10-30,72344.74,2659.19,0.5229,174.87,0.16828,0.355,12.39,0.0947,26.18,1.838e-05,4.191,71.76,368.9,8.114,4.31,8.146,19.45,156.25,,4.455,,0.1206,0.4616,1247.0,61.3,1.757,19.86,0.157,0.661,0.2594,0.2565,38.44,0.01881,0.305,5.075,0.0629,44.62,0.2598,1.48,0.06738,11.056
2024-10-31,70292.01,2518.61,0.5095,168.69,0.16164,0.3418,11.41,0.0924,25.03,1.79e-05,3.959,69.33,358.9,7.612,4.054,7.855,18.6,143.51,,4.237,,0.1144,0.4413,1273.0,59.1,1.642,19.04,0.1472,0.63,0.2529,0.2435,36.82,0.01768,0.2885,4.767,0.0592,43.02,0.246,1.388,0.06492,10.571
2024-11-01,69496.01,2511.49,0.5131,166.1,0.15916,0.3575,11.25,0.0932,24.78,1.758e-05,3.908,70.27,349.6,7.551,3.93,7.812,18.46,141.45,,4.175,,0.1146,0.4347,1266.0,58.2,1.598,18.73,0.1452,0.628,0.248,0.2442,37.88,0.01751,0.2881,4.678,0.059,42.34,0.2438,1.386,0.06409,10.345
2024-11-02,69374.74,2494.23,0.5103,166.17,0.15955,0.3482,11.19,0.0926,24.12,1.745e-05,3.908,69.2,353.7,7.392,3.809,7.531,18.12,138.42,,4.101,,0.1138,0.4285,1212.0,57.5,1.572,17.97,0.1432,0.623,0.2379,0.2398,36.87,0.01728,0.2821,4.599,0.0581,41.44,0.2404,1.352,0.06264,9.969
2024-11-03,68775.99,2457.73,0.503,162.53,0.15139,0.3341,10.76,0.0906,23.54,1.689e-05,3.784,66.86,340.1,7.047,3.688,7.184,17.8,132.87,,3.977,,0.1095,0.4157,1176.0,56.1,1.477,16.88,0.1365,0.599,0.2302,0.2325,37.22,0.01691,0.2699,4.472,0.0553,40.7,0.2311,1.284,0.05966,9.409
2024-11-04,67850.01,2398.21,0.5035,157.95,0.15822,0.3263,10.26,0.0911,22.72,1.686e-05,3.752,65.56,329.2,6.784,3.619,7.023,17.6,128.27,,3.917,,0.1094,0.4093,1146.0,56.2,1.457,16.37,0.1309,0.593,0.2246,0.2275,36.93,0.01637,0.2642,4.329,0.0543,40.95,0.2277,1.25,0.0576,9.077
2024-11-05,69372.01,2422.55,0.514,166.62,0.16999,0.3336,10.83,0.0934,23.99,1.786e-05,3.855,65.39,342.9,7.196,3.81,7.361,18.22,135.83,,4.202,,0.1142,0.4242,1120.0,56.9,1.52,17.32,0.1387,0.615,0.237,0.2371,38.21,0.01751,0.2731,4.457,0.0571,41.02,0.2359,1.296,0.06115,9.55
2024-11-06,75571.99,2721.87,0.5418,186.59,0.19646,0.363,12.17,0.097,27.01,1.908e-05,4.111,71.01,378.4,9.288,4.233,7.879,19.69,173.71,,4.51,,0.1217,0.4552,1385.0,61.9,1.72,21.22,0.1541,0.652,0.2584,0.2557,43.24,0.02085,0.2997,4.869,0.0619,44.48,0.263,1.483,0.06855,11.012
2024-11-07,75857.89,2895.47,0.5556,196.35,0.19324,0.4065,12.59,0.1021,27.38,1.916e-05,4.163,71.45,377.5,8.901,4.231,7.818,20.27,183.4,,4.529,,0.1226,0.4664,1508.0,62.1,1.677,21.62,0.157,0.657,0.2619,0.258,44.07,0.02094,0.3013,4.978,0.0626,46.59,0.2627,1.497,0.07787,10.959
2024-11-08,76509.78,2961.75,0.5537,199.85,0.20197,0.4447,13.69,0.1012,28.78,1.902e-05,4.325,72.78,377.0,8.854,4.332,8.616,20.45,181.94,,4.718,,0.1311,0.4746,1483.0,61.5,1.655,22.42,0.1635,0.671,0.2708,0.2648,46.19,0.02035,0.3119,5.179,0.0619,46.6,0.2667,1.57,0.07617,10.648
2024-11-09,76677.46,3126.21,0.5593,199.89,0.2189,0.4967,13.78,0.1022,30.36,2.05e-05,4.63,73.98,405.0,9.244,4.639,8.561,21.76,195.35,,4.794,,0.1338,0.4875,1493.0,63.7,1.728,23.8,0.1713,0.687,0.2767,0.2752,46.08,0.02108,0.3229,5.305,0.0639,47.75,0.2763,1.612,0.07977,11.196
2024-11-10,80370.01,3183.21,0.5884,210.07,0.27778,0.5901,14.25,0.1084,31.89,2.607e-05,5.241,76.58,441.3,9.212,4.723,9.001,23.02,190.06,,5.268,,0.1454,0.5791,1468.0,67.4,1.812,25.75,0.1783,0.719,0.2845,0.2891,45.49,0.02266,0.3494,5.512,0.0669,50.0,0.2876,1.643,0.08173,12.045
2024-11-11,88647.99,3371.59,0.6207,222.13,0.35136,0.6132,14.91,0.1147,35.71,2.789e-05,5.71,80.03,472.6,9.332,5.562,9.488,24.37,193.47,,5.663,,0.1594,0.5822,1537.0,70.3,2.194,26.87,0.1996,0.752,0.2945,0.3056,45.29,0.02375,0.3633,5.824,0.0716,53.59,0.3076,1.72,0.08711,12.441
2024-11-12,87952.01,3243.8,0.704,211.64,0.37985,0.5709,13.95,0.1344,33.96,2.647e-05,5.308,76.69,432.3,8.942,5.338,8.814,22.75,179.17,,5.306,,0.1541,0.5751,1518.0,62.9,2.021,24.5,0.1911,0.74,0.2769,0.3015,41.98,0.0209,0.3611,5.478,0.0681,50.67,0.3039,1.605,0.08161,11.397
2024-11-13,90375.2,3187.16,0.6898,215.13,0.39903,0.5783,13.48,0.1242,33.12,2.583e-05,5.073,75.39,439.4,8.628,5.169,8.524,22.09,173.21,,5.121,,0.1455,0.548,1487.0,62.0,1.954,24.14,0.1804,0.732,0.3147,0.2838,38.67,0.02018,0.3354,5.411,0.065,48.1,0.2893,1.523,0.079,10.862
2024-11-14,87325.59,3058.82,0.7736,209.57,0.36254,0.5792,13.0,0.1312,31.21,2.341e-05,4.775,82.38,415.0,8.178,5.415,7.986,21.8,158.13,,4.953,,0.1457,0.5486,1419.0,61.4,1.805,23.27,0.1721,0.71,0.2896,0.2742,36.77,0.02041,0.3266,4.994,0.0628,45.87,0.2742,1.493,0.07563,10.074
2024-11-15,91032.07,3090.01,0.8922,218.45,0.3815,0.7071,13.84,0.1457,33.13,2.556e-05,5.161,83.7,431.6,8.568,5.558,8.68,22.99,164.4,,5.261,,0.1856,0.5856,1434.0,66.0,1.878,24.64,0.1845,0.748,0.2903,0.2915,38.49,0.02075,0.3486,5.274,0.0675,48.44,0.2879,1.55,0.07815,10.498
2024-11-16,90586.92,3132.87,1.1209,215.71,0.36421,0.7416,14.52,0.2207,35.14,2.461e-05,5.787,95.42,461.7,9.079,5.945,9.244,26.73,168.95,,6.122,,0.1965,0.6734,1503.0,87.5,2.004,25.87,0.2094,0.869,0.336,0.3946,44.98,0.02268,0.4356,6.11,0.0752,52.35,0.317,1.694,0.08522,11.373
2024-11-17,89855.99,3076.0,1.0543,237.47,0.36704,0.7026,13.78,0.1964,34.71,2.479e-05,5.424,87.2,433.1,8.751,5.705,8.986,25.84,161.98,,5.691,,0.1838,0.6166,1478.0,79.6,1.86,24.55,0.1921,0.793,0.32,0.3484,44.5,0.0211,0.392,5.495,0.0691,51.55,0.3006,1.616,0.07964,10.582
2024-11-18,90464.08,3207.8,1.1137,239.79,0.37113,0.7325,15.26,0.2318,35.48,2.486e-05,6.008,89.22,452.5,9.242,6.021,9.423,27.04,170.78,,6.469,,0.2159,0.6791,1555.0,87.4,1.944,25.68,0.2186,1.177,0.3748,0.3593,44.85,0.02197,0.4151,5.945,0.0793,56.29,0.3331,1.813,0.08573,11.024
2024-11-19,92310.79,3107.44,1.1003,237.63,0.39067,0.7387,14.62,0.2315,34.2,2.475e-05,5.805,86.68,446.8,9.399,5.783,9.146,26.16,161.95,,6.26,,0.2234,0.6517,1493.0,91.9,1.888,24.4,0.2333,1.053,0.4082,0.3491,42.78,0.02104,0.4084,5.767,0.0759,53.55,0.3372,1.766,0.08283,10.6
2024-11-20,94286.56,3069.97,1.1041,235.48,0.37778,0.8003,14.24,0.2474,33.59,2.387e-05,5.724,83.38,439.9,8.814,5.477,8.833,25.37,156.77,,6.197,,0.211,0.6236,1491.0,87.9,1.808,23.22,0.2208,1.058,0.3739,0.3331,41.45,0.0198,0.3957,5.523,0.0716,52.89,0.3202,1.658,0.07697,9.952
2024-11-21,98317.12,3355.81,1.247,256.37,0.38664,0.8218,14.89,0.2624,35.84,2.476e-05,5.93,89.51,484.4,9.246,5.79,9.223,27.34,169.23,,6.421,,0.2142,0.6678,1638.0,86.5,1.921,25.04,0.2217,1.057,0.4051,0.3478,45.37,0.02058,0.4138,5.784,0.0746,53.86,0.3355,1.843,0.08233,10.64
2024-11-22,98892.0,3327.78,1.4726,256.9,0.41277,1.0175,16.57,0.3399,43.17,2.542e-05,6.63,92.2,490.5,9.934,6.136,11.27,28.52,173.46,,7.55,,0.2586,0.744,1634.0,92.1,2.043,26.58,0.2373,1.127,0.4726,0.3772,45.85,0.02061,0.4537,6.341,0.0787,64.61,0.3558,1.899,0.09294,11.019
2024-11-23,97672.4,3393.91,1.4685,254.89,0.43015,1.0658,17.38,0.5218,41.44,2.593e-05,8.515,99.5,510.1,10.733,6.191,11.387,29.64,174.45,,8.223,,0.2937,0.7639,1659.0,99.4,2.069,27.82,0.2394,1.151,0.4949,0.4381,48.82,0.02591,0.5274,6.886,0.0866,63.95,0.377,2.099,0.09798,12.17
2024-11-24,97900.04,3361.2,1.4331,252.73,0.43023,1.0226,17.91,0.5362,42.06,2.574e-05,8.825,96.92,515.2,10.899,6.873,11.642,28.84,171.14,,8.757,,0.2841,0.8505,1733.0,98.2,2.062,28.43,0.2598,1.412,0.5081,0.773,52.6,0.02628,0.7263,8.342,0.0979,67.12,0.3968,2.135,0.09716,12.977
2024-11-25,93010.01,3414.49,1.4142,234.18,0.39264,0.9435,17.34,0.4817,41.31,2.476e-05,8.232,92.26,491.9,11.128,6.46,11.511,29.77,181.45,,7.922,,0.2596,0.8012,1824.0,96.0,2.115,26.92,0.2438,1.244,0.5178,0.6996,47.81,0.02423,0.6291,7.531,0.0909,67.38,0.3823,2.228,0.09061,12.993
2024-11-26,91965.16,3324.73,1.3984,230.69,0.38705,0.9603,17.34,0.4385,42.72,2.434e-05,8.065,92.82,492.2,10.874,6.518,11.141,28.33,181.6,,8.011,,0.2977,0.7961,1739.0,93.9,2.118,30.81,0.2425,1.2,0.482,0.6122,51.24,0.02368,0.5844,7.263,0.0902,66.23,0.3905,2.212,0.09112,12.802
2024-11-27,95863.11,3653.28,1.4696,241.96,0.40093,1.0116,18.66,0.4833,43.78,2.573e-05,8.456,97.23,517.4,13.53,6.817,11.672,32.9,210.52,,8.323,,0.293,0.8298,1868.0,96.2,2.23,29.78,0.2568,1.269,0.5083,0.6238,56.49,0.02556,0.6088,7.713,0.0935,73.59,0.4294,2.419,0.09678,14.211
2024-11-28,95643.98,3578.79,1.5421,237.59,0.4016,1.0321,17.93,0.5002,42.77,2.548e-05,8.615,95.54,511.1,12.76,7.015,11.564,31.91,200.19,,8.219,,0.3226,0.8145,1821.0,94.4,2.318,29.39,0.2745,1.279,0.4958,0.6161,55.72,0.0256,0.6198,7.837,0.0941,72.74,0.4165,2.378,0.0976,15.254
2024-11-29,97460.0,3592.21,1.8006,243.33,0.42636,1.0755,18.24,0.5478,44.86,2.603e-05,9.026,104.77,518.3,12.573,6.963,12.06,31.94,198.97,,8.774,,0.4417,0.9546,1808.0,98.0,2.343,30.32,0.2866,1.368,0.5415,0.6556,54.48,0.02689,0.6428,8.128,0.1024,70.67,0.4271,2.375,0.1011,14.936
2024-11-30,96407.99,3703.6,1.9513,237.6,0.4216,1.079,19.0,0.5249,44.81,2.673e-05,8.945,102.74,525.9,12.782,7.007,12.447,32.7,211.77,,8.573,,0.4437,0.9395,1859.0,99.2,2.314,31.17,0.2895,1.671,0.6813,0.6688,59.26,0.02908,0.6505,8.181,0.1033,71.9,0.4428,2.625,0.10699,15.68
2024-12-01,97185.18,3707.61,2.2937,236.8,0.44045,1.1496,18.92,0.5607,45.09,3.086e-05,9.289,119.55,532.0,13.06,6.915,12.771,33.32,209.24,,8.907,,0.4858,1.1031,1837.0,110.6,2.389,29.99,0.2886,1.663,0.6708,0.673,60.04,0.02971,0.6513,8.257,0.1064,72.26,0.4447,2.531,0.1049,15.558
2024-12-02,95840.62,3643.42,2.7245,225.72,0.42457,1.2022,25.23,0.5393,52.27,2.992e-05,10.011,132.93,538.3,14.007,7.48,13.783,33.87,235.39,,9.568,,0.504,1.1135,1977.0,129.1,2.418,31.82,0.2981,1.641,0.731,0.7119,74.59,0.03136,0.6724,9.253,0.1135,83.85,0.4886,2.743,0.12351,16.104
