,126,126,126,126,126,126,126,126
,stock_only,random_crypto,correlation_crypto,random_subclusters_crypto,correlation_subclusters_crypto,subcluster_0_crypto,subcluster_1_crypto,subcluster_2_crypto
annualised_return,0.08201245575995017,0.011720091661310088,0.08566554189788968,0.015147499303510283,0.06486233265472412,0.023196658810238604,0.019188357472983832,0.0032575656992213636
mean_period_return,0.0333742697901735,-0.006653015502430698,0.02752490763195525,-0.004541545954838225,0.019763942725890167,0.00010488722729915423,-0.0022051082067063516,-0.011545469849103988
sharpe_annualized,0.28309156523638446,-0.10091053263943094,0.23496255010933173,-0.089141853348952,0.15363190796595239,-0.05714012484757754,-0.06972289506056092,-0.13805383359269552
sharpe_period,0.13191408410745664,-0.15202955723443387,0.07179546933642567,-0.1424558899121701,0.023960010744641227,-0.11778501598445083,-0.12764157576808913,-0.1802218438775014
period_VaR,14.430086180014703,24.19200636528872,22.875570963855694,23.649298048156076,21.64942390256968,22.691562095893044,23.248905848494367,25.161377261637178
period_CVaR,18.26659488746847,29.06469963840435,28.109311802588238,28.475826417613586,26.576708218277208,27.43203980069083,28.050168222820897,30.102458737772643
annualized_VaR,20.40722358198936,34.21266350280755,32.3509427041129,33.44515804030589,30.6169089005783,32.090714867443204,32.8789179612759,35.58356097139331
annualized_CVaR,25.83286622823295,41.10369241493182,39.7525699801944,40.27089991957119,37.58514120552013,38.79476272969551,39.66892832756013,42.571305407734556
annualized_volatility,0.15696714840296858,0.21873291010043347,0.23143167782601903,0.21500699979282545,0.21288769154358575,0.2092776935704404,0.21240535410301206,0.22476703899918477
