,189,189,189,189,189,189,189,189
,stock_only,random_crypto,correlation_crypto,random_subclusters_crypto,correlation_subclusters_crypto,subcluster_0_crypto,subcluster_1_crypto,subcluster_2_crypto
annualised_return,0.09146737329881938,0.04459747723731012,0.08339061065729646,0.04675137898343444,0.07417594765840167,0.05141130541767668,0.04943546497194228,0.039539376651074994
mean_period_return,0.06513273006242322,0.029202274047989873,0.0574031099875658,0.03089782316530356,0.05118271297174803,0.03451545846727071,0.03296076715233052,0.02528147341293412
sharpe_annualized,0.38342049547172424,0.027326506892362223,0.24411609777578525,0.04018058956556851,0.20409298891569203,0.06890502444351927,0.05603683286003587,-0.003776801861487433
sharpe_period,0.3030461914414216,-0.004549204106151055,0.17856777819488814,0.0067519049486737415,0.14640179053878677,0.0318856575415932,0.020571049592598704,-0.03171622472229011
period_VaR,12.908739812577023,20.32661326895863,19.042390204721638,19.917880495345393,18.07791182933432,19.19446509483684,19.583705247332567,21.083851215625867
period_CVaR,17.033879802282858,25.045147523827616,24.031236309429275,24.59154566712226,22.810874095517896,23.827760538340847,24.227957278944253,25.8454451805401
annualized_VaR,14.905728811380365,23.471151285093367,21.988258221419862,22.99918733134892,20.874574522104975,22.163859178909846,22.613314992555484,24.345534349791226
annualized_CVaR,19.669030178383473,28.919645329551525,27.748881504416996,28.39587102140402,26.339728598995833,27.513927921994064,27.976035313826433,29.843749464621084
annualized_volatility,0.13696541383948302,0.17265387150562425,0.1797986758749318,0.17032835482018907,0.1682553540880747,0.16683787486296603,0.16882389589959518,0.1762650976251989
