,252,252,252,252,252,252,252,252
,stock_only,random_crypto,correlation_crypto,random_subclusters_crypto,correlation_subclusters_crypto,subcluster_0_crypto,subcluster_1_crypto,subcluster_2_crypto
annualised_return,0.0860268369530169,0.03632239127666627,0.07412105504409607,0.03872987822165675,0.06608346756229734,0.043631090165844835,0.041456731925867116,0.030910272761753576
mean_period_return,0.0860268369530169,0.03632239127666627,0.07412105504409607,0.03872987822165675,0.06608346756229734,0.043631090165844835,0.041456731925867116,0.030910272761753576
sharpe_annualized,0.3844904397440657,-0.009894854852406085,0.22909879259010724,0.004784337759806621,0.18867206531773764,0.03585820964813444,0.02299149652055005,-0.045542621242604046
sharpe_period,0.3844904397440657,-0.009894854852406071,0.22909879259010724,0.00478433775980663,0.18867206531773764,0.035858209648134444,0.022991496520550065,-0.045542621242604026
period_VaR,12.038842771154478,20.856513826541647,18.92931282374447,20.38067624009065,17.976533477649024,19.530530469476304,19.96945813283586,21.72810476408927
period_CVaR,16.391875074576863,25.835198204661168,24.249477013550422,25.310359906377506,23.057839081040076,24.416487868316224,24.887380661203796,26.74302924255274
annualized_VaR,12.038842771154478,20.856513826541647,18.92931282374447,20.38067624009065,17.976533477649024,19.530530469476304,19.96945813283586,21.72810476408927
annualized_CVaR,16.391875074576863,25.835198204661168,24.249477013550422,25.310359906377506,23.057839081040076,24.416487868316224,24.887380661203796,26.74302924255274
annualized_volatility,0.1238475035313548,0.15582860203012933,0.1622069987799968,0.15373861544583128,0.15180382084499555,0.15060976772386822,0.15236732423636176,0.15909014307083857
