,126,126,126,126,126,126,126,126
,stock_only,random_crypto,correlation_crypto,random_subclusters_crypto,correlation_subclusters_crypto,subcluster_0_crypto,subcluster_1_crypto,subcluster_2_crypto
annualised_return,0.388255622968363,0.40829108722225327,0.4304741612164434,0.42977121793869993,0.4085721660448046,0.46657344017131164,0.41395627284570186,0.40097232215662487
mean_period_return,0.1766462227051417,0.18478155047932102,0.19386374537710208,0.19378333421899516,0.18495341156353368,0.20935100424524278,0.1874021514859773,0.18170028130605437
sharpe_annualized,3.5365151030593545,2.949144513978869,2.919266086918388,3.102536444526282,2.9008397064730875,3.458081171770744,2.9462418270036372,2.8717775393182703
sharpe_period,2.2544063704213224,1.869326888928637,1.8417480523222922,1.9605929571240464,1.83961477272624,2.1747358330272,1.8688832190226963,1.8218835181681379
period_VaR,5.766614055751103,4.702638581339843,4.820255937619699,4.8751433074361845,4.402762681405056,5.370355579498615,4.467923640092554,4.658489314993471
period_CVaR,4.252487144348639,4.582267167539982,4.664765625827831,4.222280142104294,4.415103858938628,3.9352528975909338,4.135525208371124,4.733579210121257
annualized_VaR,8.15522380661453,6.650535260669778,6.816871321091219,6.894493783888682,6.2264466959531655,7.5948296952929635,6.318598207466257,6.588098769433916
annualized_CVaR,6.01392499335508,6.48030437475199,6.596974813337538,5.971205841102492,6.243899756596797,5.565288019141119,5.848515837214263,6.694291917520804
annualized_volatility,0.09963762493646194,0.12507655080754296,0.13309772206122683,0.12544493863966324,0.1265657899564056,0.123771830890893,0.12669121499724575,0.1262480260284939
