clusters,silhouette_score,method,linkage,return_mode,window_size,df_mode,inertia,entropy
7,0.016730359388596672,kshape,not_applicable,geometric,14,full,0.019977063423303534,2.5221
2,0.2711730742585433,kshape,not_applicable,geometric,30,weekly,0.03913712556293841,0.7121
3,0.17881888534846965,kshape,not_applicable,geometric,30,weekly,0.032825074873390696,1.2169
4,0.006365167521536048,kshape,not_applicable,geometric,30,weekly,0.030999102741813993,1.7242
5,-0.011501973942434655,kshape,not_applicable,geometric,30,weekly,0.023988662458197217,2.063
6,0.017521949188901327,kshape,not_applicable,geometric,30,weekly,0.012831208455936584,2.3494
7,0.13802926945879596,kshape,not_applicable,geometric,30,weekly,0.010301443422480894,2.6225
2,0.3009944637226156,kshape,not_applicable,geometric,30,3day,0.02742522853101209,0.6006
3,0.3091738519627715,kshape,not_applicable,geometric,30,3day,0.0173781116940697,1.3374
4,0.19936805219086295,kshape,not_applicable,geometric,30,3day,0.01386251994222593,1.61
5,0.2499507611686507,kshape,not_applicable,geometric,30,3day,0.0112528392526085,2.0242
6,0.1998847214594154,kshape,not_applicable,geometric,30,3day,0.009858057197935107,2.0598
7,0.10212485573099539,kshape,not_applicable,geometric,30,3day,0.008765504513672013,2.3165
2,0.30343406161213116,kshape,not_applicable,geometric,30,full,0.03085433852566725,0.5349
3,0.09489881154153709,kshape,not_applicable,geometric,30,full,0.026636908518130636,1.4052
4,0.05472563481177402,kshape,not_applicable,geometric,30,full,0.025888100439210714,1.6984
5,-0.010342148635288408,kshape,not_applicable,geometric,30,full,0.024010451614664956,2.0156
6,0.10979131634622595,kshape,not_applicable,geometric,30,full,0.020335867573932957,2.0721
7,0.0498781341215499,kshape,not_applicable,geometric,30,full,0.01849352216391654,2.3626
2,0.1161084363425057,kshape,not_applicable,geometric,60,weekly,0.02648103983075356,0.7593
3,-0.12519898759547615,kshape,not_applicable,geometric,60,weekly,0.0236532864558899,0.8983
4,-0.16460603315907346,kshape,not_applicable,geometric,60,weekly,0.021683906018719445,1.6486
5,-0.1844583598023861,kshape,not_applicable,geometric,60,weekly,0.0203860950284758,1.7553
6,-0.09902141251181143,kshape,not_applicable,geometric,60,weekly,0.00856624622297691,1.9818
7,-0.1359977132979576,kshape,not_applicable,geometric,60,weekly,0.007879614609874089,2.4948
2,0.23755424588553653,kshape,not_applicable,geometric,60,3day,0.04271499048053547,0.839
3,0.18934558662984532,kshape,not_applicable,geometric,60,3day,0.033229374038302,1.1835
4,0.11866402461053359,kshape,not_applicable,geometric,60,3day,0.029614056808988116,1.8032
5,0.21373104731613154,kshape,not_applicable,geometric,60,3day,0.0226162997244109,2.1622
6,0.21049142857108377,kshape,not_applicable,geometric,60,3day,0.013207208010939456,2.3494
7,0.2445370078026121,kshape,not_applicable,geometric,60,3day,0.01071977872693844,2.385
2,0.3774552142083076,kshape,not_applicable,geometric,60,full,0.021792777955129062,0.5349
3,0.19945093609892833,kshape,not_applicable,geometric,60,full,0.017006176240044392,1.3146
4,0.0547316353903628,kshape,not_applicable,geometric,60,full,0.01646655146394532,1.7179
5,0.08764748806828652,kshape,not_applicable,geometric,60,full,0.013210174188441427,1.9074
6,0.10373229356375736,kshape,not_applicable,geometric,60,full,0.012194649290142946,2.3204
7,0.05298546639705483,kshape,not_applicable,geometric,60,full,0.01172964946983451,2.4244
